Date,Price,Open,High,Low,Vol.,Change %
25-Nov-16,18.5,18.5,18.5,18.5,-,0.00%
23-Nov-16,18.5,18.5,18.5,18.5,-,0.00%
22-Nov-16,18.5,18.5,18.5,18.5,-,0.00%
21-Nov-16,18.5,18.5,18.5,18.5,-,0.00%
18-Nov-16,18.5,18.5,18.5,18.5,-,0.00%
17-Nov-16,18.5,18.5,18.5,18.5,-,-0.80%
16-Nov-16,18.65,18.65,18.65,18.65,-,0.00%
15-Nov-16,18.65,18.65,18.65,18.65,-,0.00%
14-Nov-16,18.65,18.65,18.65,18.65,-,1.08%
11-Nov-16,18.45,18.45,18.45,18.45,-,1.10%
10-Nov-16,18.25,18.25,18.25,18.25,-,-1.35%
09-Nov-16,18.5,18.5,18.5,18.5,-,-1.33%
08-Nov-16,18.75,18.75,18.75,18.75,-,0.00%
07-Nov-16,18.75,18.75,18.75,18.75,-,0.00%
04-Nov-16,18.75,18.75,18.75,18.75,-,0.00%
03-Nov-16,18.75,18.75,18.75,18.75,-,0.00%
02-Nov-16,18.75,18.75,18.75,18.75,-,-0.79%
01-Nov-16,18.9,18.9,18.9,18.9,-,0.80%
31-Oct-16,18.75,18.75,18.75,18.75,-,-4.58%
28-Oct-16,19.65,19.65,19.65,19.65,-,-0.25%
27-Oct-16,19.7,19.7,19.7,19.7,-,0.00%
26-Oct-16,19.7,19.7,19.7,19.7,-,-1.50%
25-Oct-16,20,20,20,20,-,0.00%
24-Oct-16,20,20,20,20,-,0.00%
21-Oct-16,20,20,20,20,-,-2.44%
20-Oct-16,20.5,20.5,20.5,20.5,-,0.00%
19-Oct-16,20.5,20.5,20.5,20.5,-,-1.91%
18-Oct-16,20.9,20.9,20.9,20.9,0.20K,-3.46%
17-Oct-16,21.65,21.65,21.65,21.65,-,-1.14%
14-Oct-16,21.9,21.9,21.9,21.9,-,-0.45%
13-Oct-16,22,22,22,22,-,-2.22%
12-Oct-16,22.5,22.5,22.5,22.5,-,-1.10%
11-Oct-16,22.75,22.75,22.75,22.75,-,0.00%
10-Oct-16,22.75,22.75,22.75,22.75,-,0.00%
07-Oct-16,22.75,22.75,22.75,22.75,-,0.00%
06-Oct-16,22.75,22.75,22.75,22.75,-,0.00%
05-Oct-16,22.75,22.75,22.75,22.75,-,0.44%
04-Oct-16,22.65,22.65,22.65,22.65,-,1.12%
03-Oct-16,22.4,22.4,22.4,22.4,-,0.00%
30-Sep-16,22.4,22.4,22.4,22.4,-,-2.61%
29-Sep-16,23,23,23,23,-,-2.13%
28-Sep-16,23.5,23.5,23.5,23.5,-,0.00%
27-Sep-16,23.5,23.5,23.5,23.5,-,1.08%
26-Sep-16,23.25,23.25,23.25,23.25,-,-4.71%
23-Sep-16,24.4,24.4,24.4,24.4,-,0.00%
22-Sep-16,24.4,24.4,24.4,24.4,-,-1.41%
21-Sep-16,24.75,24.75,24.75,24.75,-,-0.60%
20-Sep-16,24.9,24.9,24.9,24.9,-,0.00%
19-Sep-16,24.9,24.9,24.9,24.9,-,-1.39%
16-Sep-16,25.25,25.25,25.25,25.25,-,0.00%
15-Sep-16,25.25,25.25,25.25,25.25,-,-0.59%
14-Sep-16,25.4,25.4,25.4,25.4,-,0.00%
13-Sep-16,25.4,25.4,25.4,25.4,-,0.00%
12-Sep-16,25.4,25.4,25.4,25.4,-,0.00%
09-Sep-16,25.4,25.4,25.4,25.4,-,-0.97%
08-Sep-16,25.65,25.65,25.65,25.65,-,0.00%
07-Sep-16,25.65,25.65,25.65,25.65,-,0.00%
06-Sep-16,25.65,25.65,25.65,25.65,-,0.00%
02-Sep-16,25.65,25.65,25.65,25.65,-,0.00%
01-Sep-16,25.65,25.65,25.65,25.65,-,1.58%
31-Aug-16,25.25,25.25,25.25,25.25,-,0.00%
30-Aug-16,25.25,25.25,25.25,25.25,-,-1.94%
29-Aug-16,25.75,25.75,25.75,25.75,-,-0.77%
26-Aug-16,25.95,25.95,25.95,25.95,-,0.00%
25-Aug-16,25.95,25.95,25.95,25.95,-,0.19%
24-Aug-16,25.9,25.9,25.9,25.9,-,0.00%
23-Aug-16,25.9,25.9,25.9,25.9,-,0.58%
22-Aug-16,25.75,25.75,25.75,25.75,-,0.00%
19-Aug-16,25.75,25.75,25.75,25.75,-,-1.15%
18-Aug-16,26.05,26.05,26.05,26.05,-,0.00%
17-Aug-16,26.05,26.05,26.05,26.05,-,0.19%
16-Aug-16,26,26,26,26,-,0.00%
15-Aug-16,26,26,26,26,-,0.00%
12-Aug-16,26,26,26,26,-,0.00%
11-Aug-16,26,26,26,26,-,0.78%
10-Aug-16,25.8,25.8,25.8,25.8,-,0.00%
09-Aug-16,25.8,25.8,25.8,25.8,-,-1.53%
08-Aug-16,26.2,26.2,26.2,26.2,-,-0.19%
05-Aug-16,26.25,26.25,26.25,26.25,-,-0.76%
04-Aug-16,26.45,26.45,26.45,26.45,-,-0.94%
03-Aug-16,26.7,26.7,26.7,26.7,-,0.19%
02-Aug-16,26.65,26.65,26.65,26.65,-,1.52%
01-Aug-16,26.25,26.25,26.25,26.25,-,0.96%
29-Jul-16,26,26,26,26,-,-2.80%
28-Jul-16,26.75,26.75,26.75,26.75,-,1.90%
27-Jul-16,26.25,26.25,26.25,26.25,-,2.94%
26-Jul-16,25.5,25.5,25.5,25.5,-,2.00%
25-Jul-16,25,25,25,25,-,-1.57%
22-Jul-16,25.4,25.4,25.4,25.4,-,0.00%
21-Jul-16,25.4,25.4,25.4,25.4,-,0.00%
20-Jul-16,25.4,25.4,25.4,25.4,-,0.00%
19-Jul-16,25.4,25.4,25.4,25.4,-,2.01%
18-Jul-16,24.9,24.9,24.9,24.9,-,-3.86%
15-Jul-16,25.9,25.9,25.9,25.9,-,-0.38%
14-Jul-16,26,26,26,26,-,-0.76%
13-Jul-16,26.2,26.2,26.2,26.2,-,-0.95%
12-Jul-16,26.45,26.45,26.45,26.45,-,0.00%
11-Jul-16,26.45,26.45,26.45,26.45,-,-0.19%
08-Jul-16,26.5,26.5,26.5,26.5,-,0.00%
07-Jul-16,26.5,26.5,26.5,26.5,-,0.19%
06-Jul-16,26.45,26.45,26.45,26.45,-,0.00%
05-Jul-16,26.45,26.45,26.45,26.45,-,-0.19%
01-Jul-16,26.5,26.5,26.5,26.5,-,0.38%
30-Jun-16,26.4,26.4,26.4,26.4,-,-0.19%
29-Jun-16,26.45,26.45,26.45,26.45,-,-0.38%
28-Jun-16,26.55,26.55,26.55,26.55,-,-1.67%
27-Jun-16,27,27,27,27,-,-0.92%
24-Jun-16,27.25,27.25,27.25,27.25,-,3.22%
23-Jun-16,26.4,26.4,26.4,26.4,-,0.00%
22-Jun-16,26.4,26.4,26.4,26.4,-,0.00%
21-Jun-16,26.4,26.4,26.4,26.4,-,2.52%
20-Jun-16,25.75,25.75,25.75,25.75,-,0.00%
17-Jun-16,25.75,25.75,25.75,25.75,-,-3.38%
16-Jun-16,26.65,26.65,26.65,26.65,-,-2.74%
15-Jun-16,27.4,27.4,27.4,27.4,-,-2.14%
14-Jun-16,28,28,28,28,-,0.00%
13-Jun-16,28,28,28,28,-,-0.53%
10-Jun-16,28.15,28.15,28.15,28.15,-,-0.35%
09-Jun-16,28.25,28.25,28.25,28.25,-,0.00%
08-Jun-16,28.25,28.25,28.25,28.25,-,0.00%
07-Jun-16,28.25,28.25,28.25,28.25,-,0.00%
06-Jun-16,28.25,28.25,28.25,28.25,-,-0.18%
03-Jun-16,28.3,28.3,28.3,28.3,-,1.07%
02-Jun-16,28,28,28,28,-,2.75%
01-Jun-16,27.25,27.25,27.25,27.25,-,0.00%
31-May-16,27.25,27.25,27.25,27.25,-,0.00%
27-May-16,27.25,27.25,27.25,27.25,-,0.00%
26-May-16,27.25,27.25,27.25,27.25,-,-2.33%
25-May-16,27.9,27.9,27.9,27.9,-,-0.89%
24-May-16,28.15,28.15,28.15,28.15,-,-1.23%
23-May-16,28.5,28.5,28.5,28.5,-,-0.52%
20-May-16,28.65,28.65,28.65,28.65,-,0.00%
