datetime,Won/kwh,temperature,natural gas Price,coal Price,WTI Price,Elc Demand
2022-11-08 23:00,247.45,13.4,6.944,344.9,91.79,67.61
2022-11-08 0:00,247.45,12.7,6.138,339,88.91,67.78
2022-11-09 1:00,249.65,12.3,6.138,339,88.91,66.08
2022-11-09 2:00,246.36,11.7,6.138,339,88.91,63.9
2022-11-09 3:00,211.32,11.2,6.138,339,88.91,61.92
2022-11-09 4:00,211.32,11.3,6.138,339,88.91,60.34
2022-11-09 5:00,198.36,11.6,6.138,339,88.91,59.87
2022-11-09 6:00,246.36,11.3,6.138,339,88.91,56.11
2022-11-09 7:00,246.36,11.4,6.138,339,88.91,54.25
2022-11-09 8:00,251.96,11.4,6.138,339,88.91,52.97
2022-11-09 9:00,270.93,10.5,6.138,339,88.91,52.58
2022-11-09 10:00,279.25,9.8,6.138,339,88.91,52.68
2022-11-09 11:00,260.74,9.1,6.138,339,88.91,54.36
2022-11-09 12:00,260.74,8.9,6.138,339,88.91,56.91
2022-11-09 13:00,255.13,9,6.138,339,88.91,59.71
2022-11-09 14:00,260.73,10.1,6.138,339,88.91,62.46
2022-11-09 15:00,275.5,12.5,6.138,339,88.91,61.1
2022-11-09 16:00,274.92,14.8,6.138,339,88.91,60.43
2022-11-09 17:00,281.87,16.6,6.138,339,88.91,58.74
2022-11-09 18:00,281.95,18.2,6.138,339,88.91,56.74
2022-11-09 19:00,280.98,18.9,6.138,339,88.91,60.7
2022-11-09 20:00,260.43,18.8,6.138,339,88.91,63.27
2022-11-09 21:00,251.98,18.5,6.138,339,88.91,65.53
2022-11-09 22:00,251.98,17.5,6.138,339,88.91,67.78
2022-11-09 23:00,249.82,16.1,6.138,339,88.91,67.82
2022-11-09 0:00,246.65,15.2,5.865,324.75,85.83,66.79
2022-11-10 1:00,250.88,14.5,5.865,324.75,85.83,65.09
2022-11-10 2:00,246.36,13.7,5.865,324.75,85.83,63.61
2022-11-10 3:00,230.63,13.2,5.865,324.75,85.83,61.84
2022-11-10 4:00,230.63,12.6,5.865,324.75,85.83,60.38
2022-11-10 5:00,230.63,12.2,5.865,324.75,85.83,59.1
2022-11-10 6:00,246.19,11.8,5.865,324.75,85.83,56.71
2022-11-10 7:00,248.98,11.6,5.865,324.75,85.83,54.45
2022-11-10 8:00,251.43,11.6,5.865,324.75,85.83,53.76
2022-11-10 9:00,251.48,11.2,5.865,324.75,85.83,52.98
2022-11-10 10:00,274.38,10.9,5.865,324.75,85.83,53.68
2022-11-10 11:00,274.42,11,5.865,324.75,85.83,54.86
2022-11-10 12:00,274.93,11.3,5.865,324.75,85.83,57.83
2022-11-10 13:00,260.87,11.5,5.865,324.75,85.83,61.39
2022-11-10 14:00,274.52,13.3,5.865,324.75,85.83,64.27
2022-11-10 15:00,280.83,15.7,5.865,324.75,85.83,63.8
2022-11-10 16:00,274.32,17.6,5.865,324.75,85.83,62.81
2022-11-10 17:00,274.34,19.5,5.865,324.75,85.83,61.5
2022-11-10 18:00,269.44,20.3,5.865,324.75,85.83,59.41
2022-11-10 19:00,269.44,21.5,5.865,324.75,85.83,62.92
2022-11-10 20:00,259.32,22,5.865,324.75,85.83,64.82
2022-11-10 21:00,251.41,21.8,5.865,324.75,85.83,65.99
2022-11-10 22:00,250.88,20.3,5.865,324.75,85.83,68.04
2022-11-10 23:00,249.09,18.5,5.865,324.75,85.83,67.3
2022-11-10 0:00,250.88,17.4,6.239,324.25,86.47,66.77
2022-11-11 1:00,246.36,16.3,6.239,324.25,86.47,65.88
2022-11-11 2:00,226.01,15.4,6.239,324.25,86.47,63.4
2022-11-11 3:00,197.4,14.8,6.239,324.25,86.47,61.62
2022-11-11 4:00,194.71,14.3,6.239,324.25,86.47,59.95
2022-11-11 5:00,196.52,13.4,6.239,324.25,86.47,59.17
2022-11-11 6:00,246.36,13.1,6.239,324.25,86.47,53.92
2022-11-11 7:00,246.36,12.5,6.239,324.25,86.47,52.75
2022-11-11 8:00,250.69,11.9,6.239,324.25,86.47,51.77
2022-11-11 9:00,253.65,11.9,6.239,324.25,86.47,50.99
2022-11-11 10:00,270.93,11.7,6.239,324.25,86.47,51.49
2022-11-11 11:00,271.69,12.1,6.239,324.25,86.47,53.17
2022-11-11 12:00,271.68,12.9,6.239,324.25,86.47,56.04
2022-11-11 13:00,271.43,13.4,6.239,324.25,86.47,59.61
2022-11-11 14:00,271.67,14.1,6.239,324.25,86.47,63.33
2022-11-11 15:00,280.32,15.4,6.239,324.25,86.47,63.34
2022-11-11 16:00,280.31,17.8,6.239,324.25,86.47,62.35
2022-11-11 17:00,280.33,20,6.239,324.25,86.47,61.46
2022-11-11 18:00,263.88,21.7,6.239,324.25,86.47,59.16
2022-11-11 19:00,258.15,21.7,6.239,324.25,86.47,62.54
2022-11-11 20:00,257.49,19.5,6.239,324.25,86.47,64.81
2022-11-11 21:00,250.67,18.3,6.239,324.25,86.47,66.18
2022-11-11 22:00,250.67,17.5,6.239,324.25,86.47,67.44
2022-11-11 23:00,250.47,17.1,6.239,324.25,86.47,66.51
2022-11-11 0:00,250.88,17.3,5.879,326.8,88.96,66.17
2022-11-12 1:00,246.81,18.4,5.879,326.8,88.96,64.27
2022-11-12 2:00,245.34,18.2,5.879,326.8,88.96,62.49
2022-11-12 3:00,245.34,17.8,5.879,326.8,88.96,60.62
2022-11-12 4:00,195.99,17.9,5.879,326.8,88.96,59.75
2022-11-12 5:00,145.4,17.3,5.879,326.8,88.96,58.37
2022-11-12 6:00,199.04,16.3,5.879,326.8,88.96,55.13
2022-11-12 7:00,145.4,13.8,5.879,326.8,88.96,52.85
2022-11-12 8:00,244.48,12.4,5.879,326.8,88.96,51.87
2022-11-12 9:00,249.16,11.1,5.879,326.8,88.96,51.68
2022-11-12 10:00,249.14,10.3,5.879,326.8,88.96,51.28
2022-11-12 11:00,249.3,10,5.879,326.8,88.96,51.86
2022-11-12 12:00,249.72,9.8,5.879,326.8,88.96,52.13
2022-11-12 13:00,249.67,9.7,5.879,326.8,88.96,54.01
2022-11-12 14:00,256.53,9.6,5.879,326.8,88.96,55.35
2022-11-12 15:00,269.81,9.6,5.879,326.8,88.96,54.47
2022-11-12 16:00,249.81,10.1,5.879,326.8,88.96,55.49
2022-11-12 17:00,249.48,10,5.879,326.8,88.96,55.79
2022-11-12 18:00,249.14,10.3,5.879,326.8,88.96,55.68
2022-11-12 19:00,256.47,10.6,5.879,326.8,88.96,57.35
2022-11-12 20:00,249.48,11.3,5.879,326.8,88.96,59.33
2022-11-12 21:00,249.14,11.1,5.879,326.8,88.96,59.41
2022-11-12 22:00,249.14,10.9,5.879,326.8,88.96,59.27
2022-11-12 23:00,249.14,10.9,5.879,326.8,88.96,58.92
2022-11-12 0:00,247.66,10.7,5.879,326.8,88.96,60.09
2022-11-13 1:00,251.94,10.2,5.879,326.8,88.96,59.69
2022-11-13 2:00,237.71,9.7,5.879,326.8,88.96,58.31
2022-11-13 3:00,147.56,9.4,5.879,326.8,88.96,57.23
2022-11-13 4:00,147.56,9.1,5.879,326.8,88.96,55.95
2022-11-13 5:00,147.56,8.7,5.879,326.8,88.96,54.57
2022-11-13 6:00,147.56,8.4,5.879,326.8,88.96,52.99
2022-11-13 7:00,148.94,8.6,5.879,326.8,88.96,51.72
2022-11-13 8:00,173.17,8.9,5.879,326.8,88.96,50.95
2022-11-13 9:00,141.63,9.2,5.879,326.8,88.96,50.66
2022-11-13 10:00,141.63,9.5,5.879,326.8,88.96,50.75
2022-11-13 11:00,141.63,9.6,5.879,326.8,88.96,51.24
2022-11-13 12:00,141.63,9.6,5.879,326.8,88.96,51.82
2022-11-13 13:00,141.63,9.9,5.879,326.8,88.96,51.62
2022-11-13 14:00,162.85,10.5,5.879,326.8,88.96,50.25
2022-11-13 15:00,162.64,11.2,5.879,326.8,88.96,48.48
2022-11-13 16:00,162.35,12.2,5.879,326.8,88.96,48.03
2022-11-13 17:00,206.72,11.7,5.879,326.8,88.96,47.26
2022-11-13 18:00,214.07,13.6,5.879,326.8,88.96,47.06
2022-11-13 19:00,245.41,13.6,5.879,326.8,88.96,47.66
2022-11-13 20:00,203.11,13,5.879,326.8,88.96,48.63
2022-11-13 21:00,179.81,12.1,5.879,326.8,88.96,50.18
2022-11-13 22:00,201.91,10.5,5.879,326.8,88.96,52.4
2022-11-13 23:00,173.17,9.4,5.879,326.8,88.96,54.23
2022-11-13 0:00,173.17,8.9,5.879,326.8,88.96,55.29
2022-11-14 1:00,158.58,8.5,5.879,326.8,88.96,55.19
2022-11-14 2:00,160.35,8.3,5.879,326.8,88.96,54.9
2022-11-14 3:00,142.1,7.6,5.879,326.8,88.96,54.52
2022-11-14 4:00,143.57,6.6,5.879,326.8,88.96,54.04
2022-11-14 5:00,156.03,5.9,5.879,326.8,88.96,53.56
2022-11-14 6:00,162.53,5.2,5.879,326.8,88.96,51.32
2022-11-14 7:00,189.38,5.2,5.879,326.8,88.96,49.34
2022-11-14 8:00,247.34,5.3,5.879,326.8,88.96,48.36
2022-11-14 9:00,252.52,5.7,5.879,326.8,88.96,48.17
2022-11-14 10:00,281.85,5.2,5.879,326.8,88.96,48.87
2022-11-14 11:00,270.93,4.5,5.879,326.8,88.96,50.95
2022-11-14 12:00,265.32,4.1,5.879,326.8,88.96,54.72
2022-11-14 13:00,250.05,4.4,5.879,326.8,88.96,59.69
2022-11-14 14:00,252.46,6.1,5.879,326.8,88.96,64
2022-11-14 15:00,252.43,7.1,5.879,326.8,88.96,63.2
2022-11-14 16:00,252.47,10.1,5.879,326.8,88.96,62
2022-11-14 17:00,282.29,11.8,5.879,326.8,88.96,60.01
2022-11-14 18:00,282.29,12.1,5.879,326.8,88.96,56.73
2022-11-14 19:00,265.34,11.9,5.879,326.8,88.96,59.91
2022-11-14 20:00,257.64,11.7,5.879,326.8,88.96,61.99
2022-11-14 21:00,252.46,12.1,5.879,326.8,88.96,64.28
2022-11-14 22:00,252.43,11.5,5.879,326.8,88.96,67.55
2022-11-14 23:00,250.08,10.5,5.879,326.8,88.96,67.9
2022-11-14 0:00,250.88,9.5,5.933,330.35,85.87,66.98
2022-11-15 1:00,250.88,8.9,5.933,330.35,85.87,65.58
2022-11-15 2:00,256.03,8,5.933,330.35,85.87,64.09
2022-11-15 3:00,222.72,7.9,5.933,330.35,85.87,62.52
2022-11-15 4:00,191.53,7.1,5.933,330.35,85.87,60.84
2022-11-15 5:00,223.02,6.9,5.933,330.35,85.87,60.56
2022-11-15 6:00,246.68,7,5.933,330.35,85.87,58.08
2022-11-15 7:00,251.2,6.7,5.933,330.35,85.87,55.82
2022-11-15 8:00,251.41,6.2,5.933,330.35,85.87,54.44
2022-11-15 9:00,275.7,6,5.933,330.35,85.87,53.95
2022-11-15 10:00,275.69,5.9,5.933,330.35,85.87,54.65
2022-11-15 11:00,276.26,5.6,5.933,330.35,85.87,56.33
2022-11-15 12:00,262.15,5.6,5.933,330.35,85.87,59.8
2022-11-15 13:00,251.37,5.5,5.933,330.35,85.87,63.98
2022-11-15 14:00,262.16,6.4,5.933,330.35,85.87,67.58
2022-11-15 15:00,262.67,8.3,5.933,330.35,85.87,65.88
2022-11-15 16:00,279.61,9.6,5.933,330.35,85.87,63.47
2022-11-15 17:00,279.62,11,5.933,330.35,85.87,60.69
2022-11-15 18:00,279.62,12.2,5.933,330.35,85.87,57.41
2022-11-15 19:00,262.41,12.7,5.933,330.35,85.87,61.09
2022-11-15 20:00,257.58,12.5,5.933,330.35,85.87,63.58
2022-11-15 21:00,251.43,12.7,5.933,330.35,85.87,65.96
2022-11-15 22:00,251.38,11.4,5.933,330.35,85.87,68.82
2022-11-15 23:00,250.88,10,5.933,330.35,85.87,68.16
2022-11-15 0:00,250.88,9.4,6.034,341,86.92,67.64
2022-11-16 1:00,250.88,8.8,6.034,341,86.92,65.95
2022-11-16 2:00,255.43,8.3,6.034,341,86.92,64.97
2022-11-16 3:00,211.32,8.1,6.034,341,86.92,63.6
2022-11-16 4:00,211.32,7.9,6.034,341,86.92,61.72
2022-11-16 5:00,211.32,7.6,6.034,341,86.92,61.55
2022-11-16 6:00,247.36,7,6.034,341,86.92,57.86
2022-11-16 7:00,247.47,6.9,6.034,341,86.92,55.8
2022-11-16 8:00,251.52,6.8,6.034,341,86.92,54.52
2022-11-16 9:00,270.93,6.7,6.034,341,86.92,54.03
2022-11-16 10:00,281.52,6.5,6.034,341,86.92,54.64
2022-11-16 11:00,281.51,6.1,6.034,341,86.92,56.22
2022-11-16 12:00,263.23,5.6,6.034,341,86.92,59.49
2022-11-16 13:00,251.47,5.5,6.034,341,86.92,63.37
2022-11-16 14:00,263.37,7.2,6.034,341,86.92,66.77
2022-11-16 15:00,263.37,9.6,6.034,341,86.92,65.17
2022-11-16 16:00,279.64,12.1,6.034,341,86.92,63
2022-11-16 17:00,279.65,13.5,6.034,341,86.92,60.31
2022-11-16 18:00,279.66,15.1,6.034,341,86.92,57.23
2022-11-16 19:00,263.01,16.1,6.034,341,86.92,60.7
2022-11-16 20:00,251.54,16.1,6.034,341,86.92,62.98
2022-11-16 21:00,251.52,15.6,6.034,341,86.92,65.27
2022-11-16 22:00,250.88,14.4,6.034,341,86.92,67.93
2022-11-16 23:00,248.74,12.9,6.034,341,86.92,67.37
2022-11-16 0:00,248.74,11.7,6.2,332.55,85.59,66.85
2022-11-17 1:00,250.88,10.9,6.2,332.55,85.59,65.26
2022-11-17 2:00,245.9,10.1,6.2,332.55,85.59,64.38
2022-11-17 3:00,230.24,9.7,6.2,332.55,85.59,63
2022-11-17 4:00,229.22,9.2,6.2,332.55,85.59,61.34
2022-11-17 5:00,230.24,8.7,6.2,332.55,85.59,61.17
2022-11-17 6:00,246.62,8.4,6.2,332.55,85.59,57.78
2022-11-17 7:00,250.88,7.7,6.2,332.55,85.59,55.52
2022-11-17 8:00,250.88,7.1,6.2,332.55,85.59,54.74
2022-11-17 9:00,266.41,6.6,6.2,332.55,85.59,54.25
2022-11-17 10:00,281.4,6.3,6.2,332.55,85.59,54.45
2022-11-17 11:00,281.4,6,6.2,332.55,85.59,56.53
2022-11-17 12:00,265.86,5.6,6.2,332.55,85.59,59.1
2022-11-17 13:00,256.51,5.5,6.2,332.55,85.59,62.88
2022-11-17 14:00,264.81,6.8,6.2,332.55,85.59,65.87
2022-11-17 15:00,278.96,10,6.2,332.55,85.59,64.97
2022-11-17 16:00,278.96,12.5,6.2,332.55,85.59,63.3
2022-11-17 17:00,281.79,14.4,6.2,332.55,85.59,61.91
2022-11-17 18:00,281.71,16,6.2,332.55,85.59,59.23
2022-11-17 19:00,269.39,16.9,6.2,332.55,85.59,62.61
2022-11-17 20:00,266.04,18,6.2,332.55,85.59,65.4
2022-11-17 21:00,265.35,17.7,6.2,332.55,85.59,67.18
2022-11-17 22:00,250.88,16,6.2,332.55,85.59,69.15
2022-11-17 23:00,249.01,14.2,6.2,332.55,85.59,67.99
2022-11-17 0:00,250.88,13,6.369,334.6,81.64,67.47
2022-11-18 1:00,255.49,12.2,6.369,334.6,81.64,65.48
2022-11-18 2:00,246.36,11.5,6.369,334.6,81.64,63.7
2022-11-18 3:00,244.11,10.8,6.369,334.6,81.64,62.42
2022-11-18 4:00,233.82,10.1,6.369,334.6,81.64,60.85
2022-11-18 5:00,240.93,9.7,6.369,334.6,81.64,60.88
2022-11-18 6:00,246.36,8.8,6.369,334.6,81.64,56.82
2022-11-18 7:00,250.88,8.9,6.369,334.6,81.64,54.75
2022-11-18 8:00,277.94,9,6.369,334.6,81.64,53.57
2022-11-18 9:00,280.43,9.1,6.369,334.6,81.64,53.28
2022-11-18 10:00,280.43,9,6.369,334.6,81.64,53.78
2022-11-18 11:00,257.15,8.8,6.369,334.6,81.64,55.26
2022-11-18 12:00,256.87,9.2,6.369,334.6,81.64,58.23
2022-11-18 13:00,256.72,9.2,6.369,334.6,81.64,62.1
2022-11-18 14:00,256.51,11.2,6.369,334.6,81.64,66.01
2022-11-18 15:00,257.4,13.4,6.369,334.6,81.64,64.42
2022-11-18 16:00,277.49,14.6,6.369,334.6,81.64,62.31
2022-11-18 17:00,277.5,15.8,6.369,334.6,81.64,60.32
2022-11-18 18:00,277.5,17.4,6.369,334.6,81.64,57.23
2022-11-18 19:00,277.51,18.5,6.369,334.6,81.64,60.21
2022-11-18 20:00,267.25,18.9,6.369,334.6,81.64,62.1
2022-11-18 21:00,257.64,18.7,6.369,334.6,81.64,64.19
2022-11-18 22:00,257.64,17.1,6.369,334.6,81.64,67.15
2022-11-18 23:00,248.63,15.6,6.369,334.6,81.64,66.9
2022-11-18 0:00,248.67,14.6,6.303,343.45,80.08,66.17
2022-11-19 1:00,250.25,13.8,6.303,343.45,80.08,64.89
2022-11-19 2:00,251.83,12.9,6.303,343.45,80.08,63.7
2022-11-19 3:00,249.13,12.4,6.303,343.45,80.08,62.32
2022-11-19 4:00,249.11,11.9,6.303,343.45,80.08,60.66
2022-11-19 5:00,249.15,11.2,6.303,343.45,80.08,60.69
2022-11-19 6:00,249.15,11.2,6.303,343.45,80.08,57.29
2022-11-19 7:00,249.16,11.2,6.303,343.45,80.08,54.82
2022-11-19 8:00,250.73,11.1,6.303,343.45,80.08,53.84
2022-11-19 9:00,250.97,10.9,6.303,343.45,80.08,52.95
2022-11-19 10:00,250.87,10.8,6.303,343.45,80.08,53.65
2022-11-19 11:00,257.67,10.4,6.303,343.45,80.08,54.64
2022-11-19 12:00,257.66,9.7,6.303,343.45,80.08,55.61
2022-11-19 13:00,257.66,9.5,6.303,343.45,80.08,56
2022-11-19 14:00,257.68,11.5,6.303,343.45,80.08,56.69
2022-11-19 15:00,257.66,14,6.303,343.45,80.08,55.38
2022-11-19 16:00,250.92,15.8,6.303,343.45,80.08,54.48
2022-11-19 17:00,250.52,17.4,6.303,343.45,80.08,53.78
2022-11-19 18:00,248.9,18.9,6.303,343.45,80.08,51.99
2022-11-19 19:00,250.1,19.2,6.303,343.45,80.08,53.99
2022-11-19 20:00,249.65,19.3,6.303,343.45,80.08,55.59
2022-11-19 21:00,249.01,19,6.303,343.45,80.08,56.58
2022-11-19 22:00,249.02,17.3,6.303,343.45,80.08,57.55
2022-11-19 23:00,249.04,15.8,6.303,343.45,80.08,57.6
2022-11-19 0:00,249.04,14.5,6.303,343.45,80.08,58.38
2022-11-20 1:00,160.24,13.8,6.303,343.45,80.08,58.19
2022-11-20 2:00,148.66,13.1,6.303,343.45,80.08,57.1
2022-11-20 3:00,148.66,12.2,6.303,343.45,80.08,56.42
2022-11-20 4:00,142.99,11.8,6.303,343.45,80.08,55.94
2022-11-20 5:00,148.47,11.2,6.303,343.45,80.08,56.26
2022-11-20 6:00,148.66,10.6,6.303,343.45,80.08,51.58
2022-11-20 7:00,150.05,10.2,6.303,343.45,80.08,49.61
2022-11-20 8:00,160.86,9.9,6.303,343.45,80.08,48.64
2022-11-20 9:00,141.59,9.8,6.303,343.45,80.08,48.05
2022-11-20 10:00,141.28,9.6,6.303,343.45,80.08,48.25
2022-11-20 11:00,162.2,9.7,6.303,343.45,80.08,48.93
2022-11-20 12:00,207.45,9.5,6.303,343.45,80.08,49.71
2022-11-20 13:00,207.3,9.5,6.303,343.45,80.08,49.7
2022-11-20 14:00,161.12,10.4,6.303,343.45,80.08,49.1
2022-11-20 15:00,161.12,13.9,6.303,343.45,80.08,48.31
2022-11-20 16:00,161.12,15.5,6.303,343.45,80.08,48.11
2022-11-20 17:00,245.41,16.1,6.303,343.45,80.08,47.31
2022-11-20 18:00,269.89,15.7,6.303,343.45,80.08,47.11
2022-11-20 19:00,282.33,14.6,6.303,343.45,80.08,47.61
2022-11-20 20:00,245.41,14.6,6.303,343.45,80.08,48.41
2022-11-20 21:00,245.41,14.7,6.303,343.45,80.08,49.79
2022-11-20 22:00,161.08,14.1,6.303,343.45,80.08,51.96
2022-11-20 23:00,160.1,13.2,6.303,343.45,80.08,54.3
2022-11-20 0:00,160.31,12.5,6.303,343.45,80.08,55.37
2022-11-21 1:00,250.52,11.8,6.303,343.45,80.08,55.07
2022-11-21 2:00,156.03,10.9,6.303,343.45,80.08,54.69
2022-11-21 3:00,155.82,10.7,6.303,343.45,80.08,54.01
2022-11-21 4:00,142.86,10.1,6.303,343.45,80.08,53.33
2022-11-21 5:00,157.18,9.5,6.303,343.45,80.08,52.84
2022-11-21 6:00,160.39,9.3,6.303,343.45,80.08,51.93
2022-11-21 7:00,246.36,8.9,6.303,343.45,80.08,50.06
2022-11-21 8:00,256.74,8.3,6.303,343.45,80.08,49.08
2022-11-21 9:00,261.85,7.9,6.303,343.45,80.08,48.89
2022-11-21 10:00,270.93,7.7,6.303,343.45,80.08,49.48
2022-11-21 11:00,270.93,7.5,6.303,343.45,80.08,51.47
2022-11-21 12:00,270.93,7.2,6.303,343.45,80.08,55.04
2022-11-21 13:00,256.52,7.7,6.303,343.45,80.08,59.91
2022-11-21 14:00,256.52,8.6,6.303,343.45,80.08,65.49
2022-11-21 15:00,256.52,10.3,6.303,343.45,80.08,66.29
2022-11-21 16:00,256.74,12.3,6.303,343.45,80.08,65.54
2022-11-21 17:00,282.92,12.7,6.303,343.45,80.08,63.37
2022-11-21 18:00,282.92,13.1,6.303,343.45,80.08,60.1
2022-11-21 19:00,270.93,13.5,6.303,343.45,80.08,63.26
2022-11-21 20:00,267.28,13.7,6.303,343.45,80.08,64.15
2022-11-21 21:00,251.84,13.4,6.303,343.45,80.08,65.44
2022-11-21 22:00,251.84,12.9,6.303,343.45,80.08,68.03
2022-11-21 23:00,250.88,12.5,6.303,343.45,80.08,67.97
2022-11-21 0:00,250.88,12.3,6.776,351,79.73,67.35
2022-11-22 1:00,255.72,12,6.776,351,79.73,65.97
2022-11-22 2:00,247.43,11.6,6.776,351,79.73,64.69
2022-11-22 3:00,211.32,11.5,6.776,351,79.73,62.81
2022-11-22 4:00,211.32,11.1,6.776,351,79.73,61.24
2022-11-22 5:00,211.32,10.6,6.776,351,79.73,61.16
2022-11-22 6:00,251.84,10.4,6.776,351,79.73,56.81
2022-11-22 7:00,247.08,10.5,6.776,351,79.73,54.24
2022-11-22 8:00,251.84,10.4,6.776,351,79.73,53.55
2022-11-22 9:00,270.93,10.3,6.776,351,79.73,53.07
2022-11-22 10:00,270.93,10.1,6.776,351,79.73,53.66
2022-11-22 11:00,270.93,9.8,6.776,351,79.73,55.65
2022-11-22 12:00,266.05,9.6,6.776,351,79.73,58.11
2022-11-22 13:00,256.09,9.7,6.776,351,79.73,62.18
2022-11-22 14:00,270.93,10.2,6.776,351,79.73,67.16
2022-11-22 15:00,270.93,12.1,6.776,351,79.73,67.75
2022-11-22 16:00,270.93,13.2,6.776,351,79.73,66.65
2022-11-22 17:00,279.44,13.8,6.776,351,79.73,65.58
2022-11-22 18:00,278.17,14.8,6.776,351,79.73,63.11
2022-11-22 19:00,278.47,14.8,6.776,351,79.73,66.59
2022-11-22 20:00,267.03,14.7,6.776,351,79.73,68.48
2022-11-22 21:00,263.7,13.9,6.776,351,79.73,69.17
2022-11-22 22:00,251.84,12.7,6.776,351,79.73,71.24
2022-11-22 23:00,250.88,11.5,6.776,351,79.73,69.38
2022-11-22 0:00,248.02,10.4,6.779,347.15,80.95,68.46
2022-11-23 1:00,250.15,9.9,6.779,347.15,80.95,66.57
2022-11-23 2:00,247.08,8.9,6.779,347.15,80.95,64.48
2022-11-23 3:00,211.32,8.2,6.779,347.15,80.95,63.01
2022-11-23 4:00,211.32,7.4,6.779,347.15,80.95,60.93
2022-11-23 5:00,211.32,6.9,6.779,347.15,80.95,60.45
2022-11-23 6:00,211.32,6.4,6.779,347.15,80.95,56.32
2022-11-23 7:00,249.01,6.1,6.779,347.15,80.95,54.15
2022-11-23 8:00,250.88,6.3,6.779,347.15,80.95,52.87
2022-11-23 9:00,264.52,6.2,6.779,347.15,80.95,52.88
2022-11-23 10:00,279.22,6.1,6.779,347.15,80.95,52.97
2022-11-23 11:00,270.93,6.1,6.779,347.15,80.95,54.05
2022-11-23 12:00,264.52,6.2,6.779,347.15,80.95,57.92
2022-11-23 13:00,256.69,6.4,6.779,347.15,80.95,61.88
2022-11-23 14:00,264.65,7.2,6.779,347.15,80.95,67.87
2022-11-23 15:00,270.93,8.6,6.779,347.15,80.95,68.17
2022-11-23 16:00,270.93,11.2,6.779,347.15,80.95,66.65
2022-11-23 17:00,270.93,12.8,6.779,347.15,80.95,65.06
2022-11-23 18:00,264.52,13.3,6.779,347.15,80.95,62.58
2022-11-23 19:00,270.93,13.6,6.779,347.15,80.95,65.97
2022-11-23 20:00,257.2,13.6,6.779,347.15,80.95,67.06
2022-11-23 21:00,251.02,13.8,6.779,347.15,80.95,68.05
2022-11-23 22:00,252.62,12.8,6.779,347.15,80.95,69.21
2022-11-23 23:00,248.48,11.6,6.779,347.15,80.95,67.96
2022-11-23 0:00,248.08,10.6,7.308,346.45,77.94,66.54
2022-11-24 1:00,251.84,10.1,7.308,346.45,77.94,64.86
2022-11-24 2:00,249.12,9.4,7.308,346.45,77.94,63.97
2022-11-24 3:00,232.04,8.8,7.308,346.45,77.94,61.29
2022-11-24 4:00,232.12,8.5,7.308,346.45,77.94,60.22
2022-11-24 5:00,230.69,8.3,7.308,346.45,77.94,59.64
2022-11-24 6:00,232.2,7.7,7.308,346.45,77.94,57.51
2022-11-24 7:00,249.17,7.3,7.308,346.45,77.94,55.84
2022-11-24 8:00,262.28,7.1,7.308,346.45,77.94,53.86
2022-11-24 9:00,271.01,7.7,7.308,346.45,77.94,53.87
2022-11-24 10:00,270.93,7.7,7.308,346.45,77.94,54.17
2022-11-24 11:00,269.8,8.2,7.308,346.45,77.94,55.95
2022-11-24 12:00,251.97,8.1,7.308,346.45,77.94,59.42
2022-11-24 13:00,248.6,8.1,7.308,346.45,77.94,63.48
2022-11-24 14:00,251.92,8.9,7.308,346.45,77.94,66.57
2022-11-24 15:00,251.97,10.5,7.308,346.45,77.94,64.77
2022-11-24 16:00,253.61,12.9,7.308,346.45,77.94,63.27
2022-11-24 17:00,270.93,15.6,7.308,346.45,77.94,61.28
2022-11-24 18:00,269.5,16.8,7.308,346.45,77.94,57.51
2022-11-24 19:00,258.06,17.3,7.308,346.45,77.94,61.49
2022-11-24 20:00,251.98,17.7,7.308,346.45,77.94,64.38
2022-11-24 21:00,250.38,17.2,7.308,346.45,77.94,66.57
2022-11-24 22:00,250.88,15.6,7.308,346.45,77.94,69.45
2022-11-24 23:00,249.06,14.5,7.308,346.45,77.94,69.49
2022-11-24 0:00,249.1,14.1,7.177,347.35,77.95,68.36
2022-11-25 1:00,246.36,13.6,7.177,347.35,77.95,67.07
2022-11-25 2:00,231.1,13.6,7.177,347.35,77.95,65.08
2022-11-25 3:00,186.66,13.6,7.177,347.35,77.95,63.81
2022-11-25 4:00,186.66,12.8,7.177,347.35,77.95,61.93
2022-11-25 5:00,231.1,12.9,7.177,347.35,77.95,62.15
2022-11-25 6:00,186.66,11.9,7.177,347.35,77.95,56.69
2022-11-25 7:00,247.32,11.1,7.177,347.35,77.95,54.93
2022-11-25 8:00,252.9,10.4,7.177,347.35,77.95,53.76
2022-11-25 9:00,270.93,9.4,7.177,347.35,77.95,53.77
2022-11-25 10:00,270.93,9.3,7.177,347.35,77.95,54.27
2022-11-25 11:00,270.93,9.1,7.177,347.35,77.95,55.35
2022-11-25 12:00,268.12,9,7.177,347.35,77.95,58.31
2022-11-25 13:00,258.33,8.5,7.177,347.35,77.95,63.19
2022-11-25 14:00,258.19,7.6,7.177,347.35,77.95,67.05
2022-11-25 15:00,270.93,7.6,7.177,347.35,77.95,66.85
2022-11-25 16:00,280.03,8.5,7.177,347.35,77.95,65.87
2022-11-25 17:00,270.93,8.7,7.177,347.35,77.95,64.69
2022-11-25 18:00,252.95,8.4,7.177,347.35,77.95,61.91
