datetime,level_0,GBP/mWh,temperature,natural gas Price,ed
2022-11-07 3:00,7440,213.25,8.3,6.4,587.2
2022-11-07 4:00,7441,140.37,7.8,6.4,552.9
2022-11-07 5:00,7442,206.6,7.2,6.4,531.9
2022-11-07 6:00,7443,207.62,6.9,6.4,521.9
2022-11-07 7:00,7444,229.69,6.7,6.4,524.6
2022-11-07 8:00,7445,228.07,6.2,6.4,539.8
2022-11-07 9:00,7446,202.64,6.3,6.4,554.5
2022-11-07 10:00,7447,173.17,6.4,6.4,556.1
2022-11-07 11:00,7448,196.69,8.1,6.4,523
2022-11-07 12:00,7449,201.95,10.6,6.4,486.6
2022-11-07 13:00,7450,198.36,12.3,6.4,464
2022-11-07 14:00,7451,230.63,14.3,6.4,458
2022-11-07 15:00,7452,196.52,14.7,6.4,453.7
2022-11-07 16:00,7453,145.4,16,6.4,453.6
2022-11-07 17:00,7454,147.56,16.3,6.4,483.2
2022-11-07 18:00,7455,156.03,15.1,6.4,532.3
2022-11-07 19:00,7456,223.02,14.1,6.4,592.1
2022-11-07 20:00,7457,211.32,13.5,6.4,659.1
2022-11-07 21:00,7458,230.24,13.1,6.4,687.8
2022-11-07 22:00,7459,240.93,12.8,6.4,681.6
2022-11-07 23:00,7460,249.15,12.7,6.4,668.4
2022-11-07 0:00,7461,148.47,12.6,6.944,648.8
2022-11-08 1:00,7462,157.18,12.6,6.944,628.2
2022-11-08 2:00,7463,211.32,12.6,6.944,607
2022-11-08 3:00,7464,211.32,12.4,6.944,563.7
2022-11-08 4:00,7465,230.69,12.2,6.944,533.1
2022-11-08 5:00,7466,231.1,11.8,6.944,516.4
2022-11-08 6:00,7467,188.14,11.6,6.944,505
2022-11-08 7:00,7468,139.59,11.2,6.944,509.1
2022-11-08 8:00,7469,142.92,11,6.944,529
2022-11-08 9:00,7470,195.35,10.2,6.944,565
2022-11-08 10:00,7471,205.68,9.7,6.944,610.6
2022-11-08 11:00,7472,251,11,6.944,663.7
2022-11-08 12:00,7473,258.13,13.4,6.944,687.8
2022-11-08 13:00,7474,249.58,15.2,6.944,698.5
2022-11-08 14:00,7475,175.87,16.8,6.944,708.4
2022-11-08 15:00,7476,173.27,16.8,6.944,675.7
2022-11-08 16:00,7477,259.37,17.5,6.944,638.1
2022-11-08 17:00,7478,258.52,17.3,6.944,643.8
2022-11-08 18:00,7479,260.37,16.8,6.944,658.3
2022-11-08 19:00,7480,253.1,15.7,6.944,697.9
2022-11-08 20:00,7481,170.33,14.4,6.944,740.4
2022-11-08 21:00,7482,167.67,13.2,6.944,749.7
2022-11-08 22:00,7483,172.01,12.3,6.944,738.4
2022-11-08 23:00,7484,252.45,11.4,6.944,718.6
2022-11-08 0:00,7485,251.43,10.5,6.138,692
2022-11-09 1:00,7486,258.9,10.1,6.138,669.4
2022-11-09 2:00,7487,257.66,9.8,6.138,653.6
2022-11-09 3:00,7488,234.79,9.3,6.138,606.2
2022-11-09 4:00,7489,173.19,8.7,6.138,573.9
2022-11-09 5:00,7490,168.75,8.3,6.138,553
2022-11-09 6:00,7491,252.61,8,6.138,542.3
2022-11-09 7:00,7492,257.35,7.6,6.138,544.6
2022-11-09 8:00,7493,251.15,7.3,6.138,558.7
2022-11-09 9:00,7494,250.91,6.9,6.138,589.4
2022-11-09 10:00,7495,247.84,7,6.138,636.2
2022-11-09 11:00,7496,218.21,8.7,6.138,682.5
2022-11-09 12:00,7497,217.57,11.1,6.138,653.8
2022-11-09 13:00,7498,212.97,13.3,6.138,632.9
2022-11-09 14:00,7499,212.97,15,6.138,596.2
2022-11-09 15:00,7500,213.25,15.2,6.138,616.5
2022-11-09 16:00,7501,211.64,15.9,6.138,664.3
2022-11-09 17:00,7502,247.98,15.5,6.138,663.1
2022-11-09 18:00,7503,247.43,15,6.138,659.5
2022-11-09 19:00,7504,247.24,14.3,6.138,691.8
2022-11-09 20:00,7505,247.38,13.4,6.138,745.3
2022-11-09 21:00,7506,205.61,12.7,6.138,764.3
2022-11-09 22:00,7507,173.17,12.3,6.138,754.7
2022-11-09 23:00,7508,207.33,11.7,6.138,736.2
2022-11-09 0:00,7509,246.36,11.2,5.865,707.7
2022-11-10 1:00,7510,246.36,11.3,5.865,684.5
2022-11-10 2:00,7511,246.19,11.6,5.865,668.6
2022-11-10 3:00,7512,246.36,11.3,5.865,620.8
2022-11-10 4:00,7513,199.04,11.4,5.865,585.5
2022-11-10 5:00,7514,147.56,11.4,5.865,564.9
2022-11-10 6:00,7515,162.53,10.5,5.865,554.9
2022-11-10 7:00,7516,246.68,9.8,5.865,557.8
2022-11-10 8:00,7517,247.36,9.1,5.865,573.1
2022-11-10 9:00,7518,246.62,8.9,5.865,600.4
2022-11-10 10:00,7519,246.36,9,5.865,648.1
2022-11-10 11:00,7520,249.15,10.1,5.865,683.5
2022-11-10 12:00,7521,148.66,12.5,5.865,677.5
2022-11-10 13:00,7522,160.39,14.8,5.865,656.2
2022-11-10 14:00,7523,251.84,16.6,5.865,687.6
2022-11-10 15:00,7524,211.32,18.2,5.865,689.3
2022-11-10 16:00,7525,232.2,18.9,5.865,705.5
2022-11-10 17:00,7526,186.66,18.8,5.865,696.5
2022-11-10 18:00,7527,188.77,18.5,5.865,696.1
2022-11-10 19:00,7528,146.01,17.5,5.865,743.4
2022-11-10 20:00,7529,142.92,16.1,5.865,774.8
2022-11-10 21:00,7530,231.1,15.2,5.865,779.4
2022-11-10 22:00,7531,205.78,14.5,5.865,763.4
2022-11-10 23:00,7532,251,13.7,5.865,744.2
2022-11-10 0:00,7533,260.46,13.2,6.239,718.2
2022-11-11 1:00,7534,256.43,12.6,6.239,694.3
2022-11-11 2:00,7535,232.55,12.2,6.239,678
2022-11-11 3:00,7536,173.27,11.8,6.239,630.4
2022-11-11 4:00,7537,261.35,11.6,6.239,594.7
2022-11-11 5:00,7538,260.25,11.6,6.239,570.2
2022-11-11 6:00,7539,260.4,11.2,6.239,562
2022-11-11 7:00,7540,259.73,10.9,6.239,565.7
2022-11-11 8:00,7541,249.24,11,6.239,577.1
2022-11-11 9:00,7542,170.81,11.3,6.239,608.6
2022-11-11 10:00,7543,172.01,11.5,6.239,649.4
2022-11-11 11:00,7544,252.45,13.3,6.239,670
2022-11-11 12:00,7545,257.16,15.7,6.239,636.1
2022-11-11 13:00,7546,258.91,17.6,6.239,606.6
2022-11-11 14:00,7547,257.79,19.5,6.239,610.1
2022-11-11 15:00,7548,248.26,20.3,6.239,568.1
2022-11-11 16:00,7549,173.19,21.5,6.239,568.5
2022-11-11 17:00,7550,168.75,22,6.239,573
2022-11-11 18:00,7551,252.61,21.8,6.239,663.8
2022-11-11 19:00,7552,257.5,20.3,6.239,687.1
2022-11-11 20:00,7553,251.19,18.5,6.239,754.1
2022-11-11 21:00,7554,276.02,17.4,6.239,768.8
2022-11-11 22:00,7555,249.7,16.3,6.239,759.9
2022-11-11 23:00,7556,248.71,15.4,6.239,736.8
2022-11-11 0:00,7557,217.57,14.8,5.879,709.9
2022-11-12 1:00,7558,248.74,14.3,5.879,687.5
2022-11-12 2:00,7559,212.67,13.4,5.879,671.7
2022-11-12 3:00,7560,213.1,13.1,5.879,629.1
2022-11-12 4:00,7561,211.64,12.5,5.879,594.6
2022-11-12 5:00,7562,247.01,11.9,5.879,574
2022-11-12 6:00,7563,247.44,11.9,5.879,565.3
2022-11-12 7:00,7564,247.91,11.7,5.879,569.3
2022-11-12 8:00,7565,247.4,12.1,5.879,583.4
2022-11-12 9:00,7566,248.41,12.9,5.879,612.7
2022-11-12 10:00,7567,173.17,13.4,5.879,650.5
2022-11-12 11:00,7568,210.77,14.1,5.879,667.6
2022-11-12 12:00,7569,246.36,15.4,5.879,662.4
2022-11-12 13:00,7570,246.36,17.8,5.879,624.6
2022-11-12 14:00,7571,248.98,20,5.879,628.4
2022-11-12 15:00,7572,246.36,21.7,5.879,564.1
2022-11-12 16:00,7573,145.4,21.7,5.879,567.5
2022-11-12 17:00,7574,148.94,19.5,5.879,609.8
2022-11-12 18:00,7575,189.38,18.3,5.879,686.7
2022-11-12 19:00,7576,251.2,17.5,5.879,729
2022-11-12 20:00,7577,247.47,17.1,5.879,768
2022-11-12 21:00,7578,250.88,17.3,5.879,770.6
2022-11-12 22:00,7579,250.88,18.4,5.879,758.3
2022-11-12 23:00,7580,249.16,18.2,5.879,739.4
2022-11-12 0:00,7581,150.05,17.8,5.879,714.2
2022-11-13 1:00,7582,246.36,17.9,5.879,693.4
2022-11-13 2:00,7583,247.08,17.3,5.879,680.1
2022-11-13 3:00,7584,249.01,16.3,5.879,630.7
2022-11-13 4:00,7585,249.17,13.8,5.879,593.2
2022-11-13 5:00,7586,247.32,12.4,5.879,569
2022-11-13 6:00,7587,245.34,11.1,5.879,557.8
2022-11-13 7:00,7588,161.82,10.3,5.879,560.3
2022-11-13 8:00,7589,162.6,10,5.879,577.1
2022-11-13 9:00,7590,219.09,9.8,5.879,597.9
2022-11-13 10:00,7591,205.78,9.7,5.879,607.7
2022-11-13 11:00,7592,260.16,9.6,5.879,575.6
2022-11-13 12:00,7593,260.47,9.6,5.879,518.9
2022-11-13 13:00,7594,256.43,10.1,5.879,497.9
2022-11-13 14:00,7595,243.65,10,5.879,504.4
2022-11-13 15:00,7596,235.95,10.3,5.879,479
2022-11-13 16:00,7597,274.63,10.6,5.879,499.1
2022-11-13 17:00,7598,260.3,11.3,5.879,560.1
2022-11-13 18:00,7599,275.48,11.1,5.879,586.2
2022-11-13 19:00,7600,259.73,10.9,5.879,636.6
2022-11-13 20:00,7601,250.83,10.9,5.879,699.7
2022-11-13 21:00,7602,170.81,10.7,5.879,731.9
2022-11-13 22:00,7603,172.01,10.2,5.879,724.8
2022-11-13 23:00,7604,261.72,9.7,5.879,710.4
2022-11-13 0:00,7605,258.19,9.4,5.879,693.6
2022-11-14 1:00,7606,272.65,9.1,5.879,676.6
2022-11-14 2:00,7607,257.79,8.7,5.879,663.8
2022-11-14 3:00,7608,248.26,8.4,5.879,617
2022-11-14 4:00,7609,247.25,8.6,5.879,583.8
2022-11-14 5:00,7610,232.25,8.9,5.879,562.9
2022-11-14 6:00,7611,259.86,9.2,5.879,553.2
2022-11-14 7:00,7612,258.54,9.5,5.879,555.9
2022-11-14 8:00,7613,268.45,9.6,5.879,568.5
2022-11-14 9:00,7614,274.74,9.6,5.879,586.3
2022-11-14 10:00,7615,285.3,9.9,5.879,590.5
2022-11-14 11:00,7616,258.35,10.5,5.879,554
2022-11-14 12:00,7617,218.04,11.2,5.879,500.3
2022-11-14 13:00,7618,258.15,12.2,5.879,463.1
2022-11-14 14:00,7619,212.53,11.7,5.879,433.8
2022-11-14 15:00,7620,212.8,13.6,5.879,425.4
2022-11-14 16:00,7621,261.54,13.6,5.879,435.6
2022-11-14 17:00,7622,255.38,13,5.879,467.8
2022-11-14 18:00,7623,256.13,12.1,5.879,525.7
2022-11-14 19:00,7624,252.16,10.5,5.879,602.7
2022-11-14 20:00,7625,255.31,9.4,5.879,680.4
2022-11-14 21:00,7626,248.37,8.9,5.879,717.9
2022-11-14 22:00,7627,173.17,8.5,5.879,717.6
2022-11-14 23:00,7628,246.36,8.3,5.879,707.6
2022-11-14 0:00,7629,251.83,7.6,5.933,689.9
2022-11-15 1:00,7630,251.96,6.6,5.933,671.3
2022-11-15 2:00,7631,251.43,5.9,5.933,655
2022-11-15 3:00,7632,250.69,5.2,5.933,610.4
2022-11-15 4:00,7633,244.48,5.2,5.933,579.6
2022-11-15 5:00,7634,173.17,5.3,5.933,558.6
2022-11-15 6:00,7635,247.34,5.7,5.933,551.5
2022-11-15 7:00,7636,251.41,5.2,5.933,555.3
2022-11-15 8:00,7637,251.52,4.5,5.933,573.8
2022-11-15 9:00,7638,250.88,4.1,5.933,607.3
2022-11-15 10:00,7639,277.94,4.4,5.933,640.4
2022-11-15 11:00,7640,250.73,6.1,5.933,627.2
2022-11-15 12:00,7641,160.86,7.1,5.933,580.6
2022-11-15 13:00,7642,256.74,10.1,5.933,550.1
2022-11-15 14:00,7643,251.84,11.8,5.933,515.6
2022-11-15 15:00,7644,250.88,12.1,5.933,487.8
2022-11-15 16:00,7645,262.28,11.9,5.933,510.3
2022-11-15 17:00,7646,252.9,11.7,5.933,543.5
2022-11-15 18:00,7647,256.59,12.1,5.933,593.3
2022-11-15 19:00,7648,161.82,11.5,5.933,661.5
2022-11-15 20:00,7649,256.74,10.5,5.933,731.6
2022-11-15 21:00,7650,251.55,9.5,5.933,753.9
2022-11-15 22:00,7651,248.67,8.9,5.933,748
2022-11-15 23:00,7652,275.51,8,5.933,735.8
2022-11-15 0:00,7653,281.3,7.9,6.034,712.1
2022-11-16 1:00,7654,264.74,7.1,6.034,689.4
2022-11-16 2:00,7655,245.21,6.9,6.034,668
2022-11-16 3:00,7656,263.21,7,6.034,621.3
2022-11-16 4:00,7657,275.13,6.7,6.034,587.4
2022-11-16 5:00,7658,281.45,6.2,6.034,563.8
2022-11-16 6:00,7659,275.4,6,6.034,552.9
2022-11-16 7:00,7660,276.92,5.9,6.034,557.7
2022-11-16 8:00,7661,267.39,5.6,6.034,572.4
2022-11-16 9:00,7662,170.81,5.6,6.034,606.3
2022-11-16 10:00,7663,270.13,5.5,6.034,639.8
2022-11-16 11:00,7664,276.75,6.4,6.034,670.4
2022-11-16 12:00,7665,277.56,8.3,6.034,625.8
2022-11-16 13:00,7666,272.57,9.6,6.034,593
2022-11-16 14:00,7667,278.05,11,6.034,599.9
2022-11-16 15:00,7668,263.66,12.2,6.034,607.9
2022-11-16 16:00,7669,247.25,12.7,6.034,638.6
2022-11-16 17:00,7670,272.84,12.5,6.034,643.9
2022-11-16 18:00,7671,279.41,12.7,6.034,654.4
2022-11-16 19:00,7672,270.22,11.4,6.034,685
2022-11-16 20:00,7673,274.83,10,6.034,740.9
2022-11-16 21:00,7674,276.02,9.4,6.034,766.7
2022-11-16 22:00,7675,289.74,8.8,6.034,762.2
2022-11-16 23:00,7676,258.35,8.3,6.034,748.1
2022-11-16 0:00,7677,282.91,8.1,6.2,724.5
2022-11-17 1:00,7678,284.58,7.9,6.2,700.1
2022-11-17 2:00,7679,254.91,7.6,6.2,681.6
2022-11-17 3:00,7680,212.65,7,6.2,634.2
2022-11-17 4:00,7681,267.61,6.9,6.2,600.1
2022-11-17 5:00,7682,250.98,6.8,6.2,577.5
2022-11-17 6:00,7683,272.88,6.7,6.2,566.9
2022-11-17 7:00,7684,276.27,6.5,6.2,569.5
2022-11-17 8:00,7685,264.11,6.1,6.2,587.9
2022-11-17 9:00,7686,269.81,5.6,6.2,622.2
2022-11-17 10:00,7687,140.69,5.5,6.2,654.6
2022-11-17 11:00,7688,257.61,7.2,6.2,642.3
2022-11-17 12:00,7689,270.93,9.6,6.2,585.5
2022-11-17 13:00,7690,270.93,12.1,6.2,539.3
2022-11-17 14:00,7691,251.48,13.5,6.2,504.3
2022-11-17 15:00,7692,253.65,15.1,6.2,479.7
2022-11-17 16:00,7693,249.16,16.1,6.2,518
2022-11-17 17:00,7694,141.63,16.1,6.2,567.7
2022-11-17 18:00,7695,252.52,15.6,6.2,611.9
2022-11-17 19:00,7696,275.7,14.4,6.2,678.2
2022-11-17 20:00,7697,270.93,12.9,6.2,744.1
2022-11-17 21:00,7698,266.41,11.7,6.2,762.7
2022-11-17 22:00,7699,280.43,10.9,6.2,755.4
2022-11-17 23:00,7700,250.97,10.1,6.2,740.6
2022-11-17 0:00,7701,141.59,9.7,6.369,714.7
2022-11-18 1:00,7702,261.85,9.2,6.369,690.2
2022-11-18 2:00,7703,270.93,8.7,6.369,670.1
2022-11-18 3:00,7704,264.52,8.4,6.369,624.1
2022-11-18 4:00,7705,271.01,7.7,6.369,588.5
2022-11-18 5:00,7706,270.93,7.1,6.369,564.9
2022-11-18 6:00,7707,256.59,6.6,6.369,552.6
2022-11-18 7:00,7708,163.94,6.3,6.369,557.6
2022-11-18 8:00,7709,271.79,6,6.369,583.9
2022-11-18 9:00,7710,278.46,5.6,6.369,619.5
2022-11-18 10:00,7711,270.93,5.5,6.369,651.4
2022-11-18 11:00,7712,283.98,6.8,6.369,640.7
2022-11-18 12:00,7713,284.88,10,6.369,587
2022-11-18 13:00,7714,265.41,12.5,6.369,546
2022-11-18 14:00,7715,214.9,14.4,6.369,514.6
2022-11-18 15:00,7716,278.16,16,6.369,487.8
2022-11-18 16:00,7717,294.83,16.9,6.369,512.1
2022-11-18 17:00,7718,294.59,18,6.369,544.1
2022-11-18 18:00,7719,296.73,17.7,6.369,597.3
2022-11-18 19:00,7720,292.6,16,6.369,667.4
2022-11-18 20:00,7721,267.39,14.2,6.369,737.5
2022-11-18 21:00,7722,214.54,13,6.369,765.9
2022-11-18 22:00,7723,290.35,12.2,6.369,765.1
2022-11-18 23:00,7724,290.97,11.5,6.369,750.4
2022-11-18 0:00,7725,309.32,10.8,6.303,725.1
2022-11-19 1:00,7726,294.22,10.1,6.303,706.3
2022-11-19 2:00,7727,306.54,9.7,6.303,690.3
2022-11-19 3:00,7728,264.28,8.8,6.303,642.5
2022-11-19 4:00,7729,248.19,8.9,6.303,606.8
2022-11-19 5:00,7730,286.21,9,6.303,584.3
2022-11-19 6:00,7731,296.56,9.1,6.303,574.9
2022-11-19 7:00,7732,287.88,9,6.303,579.4
2022-11-19 8:00,7733,287.25,8.8,6.303,598
2022-11-19 9:00,7734,293.47,9.2,6.303,630
2022-11-19 10:00,7735,286.13,9.2,6.303,664.4
2022-11-19 11:00,7736,258.35,11.2,6.303,639.4
2022-11-19 12:00,7737,301.63,13.4,6.303,582.8
2022-11-19 13:00,7738,270.61,14.6,6.303,541.3
2022-11-19 14:00,7739,255.69,15.8,6.303,505.4
2022-11-19 15:00,7740,213.76,17.4,6.303,481.1
2022-11-19 16:00,7741,288.63,18.5,6.303,505.4
2022-11-19 17:00,7742,265.52,18.9,6.303,534.3
2022-11-19 18:00,7743,284.16,18.7,6.303,583.9
2022-11-19 19:00,7744,276.84,17.1,6.303,665.1
2022-11-19 20:00,7745,270.93,15.6,6.303,740.2
2022-11-19 21:00,7746,248.58,14.6,6.303,762.7
2022-11-19 22:00,7747,205.6,13.8,6.303,757.2
2022-11-19 23:00,7748,270.93,12.9,6.303,744.7
2022-11-19 0:00,7749,270.93,12.4,6.303,721.1
2022-11-20 1:00,7750,279.25,11.9,6.303,701.8
2022-11-20 2:00,7751,274.38,11.2,6.303,685.4
2022-11-20 3:00,7752,270.93,11.2,6.303,638
2022-11-20 4:00,7753,249.14,11.2,6.303,601.9
2022-11-20 5:00,7754,141.63,11.1,6.303,578.9
2022-11-20 6:00,7755,281.85,10.9,6.303,566.6
2022-11-20 7:00,7756,275.69,10.8,6.303,570.2
2022-11-20 8:00,7757,281.52,10.4,6.303,582.9
2022-11-20 9:00,7758,281.4,9.7,6.303,608.4
2022-11-20 10:00,7759,280.43,9.5,6.303,623.6
2022-11-20 11:00,7760,250.87,11.5,6.303,593.6
2022-11-20 12:00,7761,141.28,14,6.303,541.9
2022-11-20 13:00,7762,270.93,15.8,6.303,509.9
2022-11-20 14:00,7763,270.93,17.4,6.303,477.3
2022-11-20 15:00,7764,279.22,18.9,6.303,462.6
2022-11-20 16:00,7765,270.93,19.2,6.303,492.9
2022-11-20 17:00,7766,270.93,19.3,6.303,515.7
2022-11-20 18:00,7767,214.96,19,6.303,557.8
2022-11-20 19:00,7768,161.68,17.3,6.303,628.4
2022-11-20 20:00,7769,270.93,15.8,6.303,705.1
2022-11-20 21:00,7770,278.36,14.5,6.303,735.7
2022-11-20 22:00,7771,270.93,13.8,6.303,731.8
2022-11-20 23:00,7772,283.39,13.1,6.303,719.1
2022-11-20 0:00,7773,284.73,12.2,6.303,703.4
2022-11-21 1:00,7774,264.76,11.8,6.303,688.1
2022-11-21 2:00,7775,167.47,11.2,6.303,671.5
2022-11-21 3:00,7776,279.19,10.6,6.303,624.7
2022-11-21 4:00,7777,294.17,10.2,6.303,588.8
2022-11-21 5:00,7778,287.67,9.9,6.303,565.3
2022-11-21 6:00,7779,284.99,9.8,6.303,552.4
2022-11-21 7:00,7780,293.29,9.6,6.303,556
2022-11-21 8:00,7781,267.39,9.7,6.303,568.1
2022-11-21 9:00,7782,170.38,9.5,6.303,587.2
2022-11-21 10:00,7783,290.35,9.5,6.303,596.7
2022-11-21 11:00,7784,284.46,10.4,6.303,591.1
2022-11-21 12:00,7785,309.26,13.9,6.303,604.3
2022-11-21 13:00,7786,294.15,15.5,6.303,565.6
2022-11-21 14:00,7787,306.6,16.1,6.303,575.7
2022-11-21 15:00,7788,263.65,15.7,6.303,579.8
2022-11-21 16:00,7789,258.44,14.6,6.303,585.5
2022-11-21 17:00,7790,286.14,14.6,6.303,589.1
2022-11-21 18:00,7791,297.29,14.7,6.303,614
2022-11-21 19:00,7792,294.24,14.1,6.303,625.1
2022-11-21 20:00,7793,293.26,13.2,6.303,694.6
2022-11-21 21:00,7794,307.87,12.5,6.303,725.1
2022-11-21 22:00,7795,266.6,11.8,6.303,717.4
2022-11-21 23:00,7796,258.79,10.9,6.303,703.9
2022-11-21 0:00,7797,301.58,10.7,6.776,684.7
2022-11-22 1:00,7798,262.6,10.1,6.776,664.4
2022-11-22 2:00,7799,255.58,9.5,6.776,646.6
2022-11-22 3:00,7800,204.7,9.3,6.776,604.8
2022-11-22 4:00,7801,268.56,8.9,6.776,573
2022-11-22 5:00,7802,266.06,8.3,6.776,549.3
2022-11-22 6:00,7803,265.31,7.9,6.776,536.7
2022-11-22 7:00,7804,272.61,7.7,6.776,540.6
2022-11-22 8:00,7805,265.13,7.5,6.776,550
2022-11-22 9:00,7806,254.47,7.2,6.776,585.3
2022-11-22 10:00,7807,203.11,7.7,6.776,636.2
2022-11-22 11:00,7808,254.59,8.6,6.776,681.5
2022-11-22 12:00,7809,265.03,10.3,6.776,658.6
2022-11-22 13:00,7810,260.74,12.3,6.776,646.7
2022-11-22 14:00,7811,274.42,12.7,6.776,659.1
2022-11-22 15:00,7812,271.69,13.1,6.776,637.3
2022-11-22 16:00,7813,249.3,13.5,6.776,624.7
2022-11-22 17:00,7814,141.63,13.7,6.776,677.1
2022-11-22 18:00,7815,270.93,13.4,6.776,705.7
2022-11-22 19:00,7816,276.26,12.9,6.776,748.7
2022-11-22 20:00,7817,281.51,12.5,6.776,786.2
2022-11-22 21:00,7818,281.4,12.3,6.776,783.7
2022-11-22 22:00,7819,257.15,12,6.776,772.1
2022-11-22 23:00,7820,257.67,11.6,6.776,746.3
2022-11-22 0:00,7821,162.2,11.5,6.779,720.9
2022-11-23 1:00,7822,270.93,11.1,6.779,700.8
2022-11-23 2:00,7823,270.93,10.6,6.779,688.6
2022-11-23 3:00,7824,270.93,10.4,6.779,643.2
2022-11-23 4:00,7825,269.8,10.5,6.779,610.8
2022-11-23 5:00,7826,270.93,10.4,6.779,578.2
2022-11-23 6:00,7827,160.75,10.3,6.779,572.2
2022-11-23 7:00,7828,245.41,10.1,6.779,570.3
2022-11-23 8:00,7829,252.09,9.8,6.779,579.9
2022-11-23 9:00,7830,271.9,9.6,6.779,615.5
2022-11-23 10:00,7831,263.47,9.7,6.779,667.3
2022-11-23 11:00,7832,283.39,10.2,6.779,712.1
2022-11-23 12:00,7833,284.73,12.1,6.779,710.6
2022-11-23 13:00,7834,269.45,13.2,6.779,706
2022-11-23 14:00,7835,166.64,13.8,6.779,703.6
2022-11-23 15:00,7836,277.22,14.8,6.779,676.2
2022-11-23 16:00,7837,289.4,14.8,6.779,689.6
2022-11-23 17:00,7838,287.67,14.7,6.779,711.5
2022-11-23 18:00,7839,283.77,13.9,6.779,724.7
2022-11-23 19:00,7840,289.41,12.7,6.779,765.6
2022-11-23 20:00,7841,282.65,11.5,6.779,804.5
2022-11-23 21:00,7842,244.53,10.4,6.779,797.1
2022-11-23 22:00,7843,282.18,9.9,6.779,777.8
2022-11-23 23:00,7844,285.31,8.9,6.779,757.3
2022-11-23 0:00,7845,286.58,8.2,7.308,725.8
2022-11-24 1:00,7846,285.05,7.4,7.308,703.1
2022-11-24 2:00,7847,306.45,6.9,7.308,692.7
2022-11-24 3:00,7848,289.39,6.4,7.308,663.9
2022-11-24 4:00,7849,258.85,6.1,7.308,628.6
2022-11-24 5:00,7850,286.12,6.3,7.308,606.6
2022-11-24 6:00,7851,309.61,6.2,7.308,594.9
2022-11-24 7:00,7852,288.05,6.1,7.308,596.3
2022-11-24 8:00,7853,300.38,6.1,7.308,611.9
2022-11-24 9:00,7854,308.18,6.2,7.308,644.1
2022-11-24 10:00,7855,266.58,6.4,7.308,688.2
2022-11-24 11:00,7856,259.87,7.2,7.308,720.6
2022-11-24 12:00,7857,299.49,8.6,7.308,664.1
2022-11-24 13:00,7858,262.3,11.2,7.308,619.9
2022-11-24 14:00,7859,255.56,12.8,7.308,593
2022-11-24 15:00,7860,211.14,13.3,7.308,574.1
2022-11-24 16:00,7861,268.52,13.6,7.308,602.9
2022-11-24 17:00,7862,265.06,13.6,7.308,620.1
2022-11-24 18:00,7863,255.72,13.8,7.308,653.3
2022-11-24 19:00,7864,257.06,12.8,7.308,718.2
2022-11-24 20:00,7865,251.32,11.6,7.308,789.6
2022-11-24 21:00,7866,248.61,10.6,7.308,808.3
2022-11-24 22:00,7867,138.55,10.1,7.308,800.6
2022-11-24 23:00,7868,254.53,9.4,7.308,784.6
2022-11-24 0:00,7869,264.34,8.8,7.177,757.1
2022-11-25 1:00,7870,260.74,8.5,7.177,732.2
2022-11-25 2:00,7871,274.93,8.3,7.177,714.4
2022-11-25 3:00,7872,271.68,7.7,7.177,662.6
2022-11-25 4:00,7873,249.72,7.3,7.177,623.2
2022-11-25 5:00,7874,141.63,7.1,7.177,603.3
2022-11-25 6:00,7875,265.32,7.7,7.177,594.6
2022-11-25 7:00,7876,262.15,7.7,7.177,598.5
2022-11-25 8:00,7877,263.23,8.2,7.177,611.7
2022-11-25 9:00,7878,265.86,8.1,7.177,646.7
2022-11-25 10:00,7879,256.87,8.1,7.177,682.7
2022-11-25 11:00,7880,257.66,8.9,7.177,681.6
2022-11-25 12:00,7881,207.45,10.5,7.177,632.1
2022-11-25 13:00,7882,270.93,12.9,7.177,585.9
2022-11-25 14:00,7883,266.05,15.6,7.177,541.6
2022-11-25 15:00,7884,264.52,16.8,7.177,498.9
2022-11-25 16:00,7885,251.97,17.3,7.177,526.9
2022-11-25 17:00,7886,268.12,17.7,7.177,564.8
2022-11-25 18:00,7887,160.75,17.2,7.177,623.4
2022-11-25 19:00,7888,161.26,15.6,7.177,695.4
2022-11-25 20:00,7889,252.04,14.5,7.177,768.3
2022-11-25 21:00,7890,271.88,14.1,7.177,789.9
2022-11-25 22:00,7891,254.28,13.6,7.177,787.7
2022-11-25 23:00,7892,276.21,13.6,7.177,769.8
2022-11-25 0:00,7893,277.09,13.6,7.024,745.1
2022-11-26 1:00,7894,282.63,12.8,7.024,725.6
2022-11-26 2:00,7895,166.22,12.9,7.024,711.4
2022-11-26 3:00,7896,280.59,11.9,7.024,661
2022-11-26 4:00,7897,274.28,11.1,7.024,625.5
2022-11-26 5:00,7898,287.64,10.4,7.024,601.7
2022-11-26 6:00,7899,283.73,9.4,7.024,591
2022-11-26 7:00,7900,283.95,9.3,7.024,595.9
2022-11-26 8:00,7901,274.02,9.1,7.024,612
2022-11-26 9:00,7902,168.3,9,7.024,647.8
2022-11-26 10:00,7903,279.39,8.5,7.024,687
2022-11-26 11:00,7904,282.36,7.6,7.024,675.8
2022-11-26 12:00,7905,277.5,7.6,7.024,609.3
2022-11-26 13:00,7906,285.04,8.5,7.024,557.6
2022-11-26 14:00,7907,306.33,8.7,7.024,516
2022-11-26 15:00,7908,299.09,8.4,7.024,488.9
2022-11-26 16:00,7909,258.84,8.4,7.024,513.8
