datetime,GBP/mWh,temperature,natural gas Price,coal price Price,ed,SMP/LNG
2022-01-17 14:00,206.28,-0.2,4.335,216.75,664.1,47.58477509
2022-01-17 15:00,207.63,-1,4.335,216.75,659.4,47.89619377
2022-01-17 16:00,207.6,-2.2,4.335,216.75,669.8,47.88927336
2022-01-17 17:00,207.33,-2.2,4.335,216.75,683.5,47.82698962
2022-01-17 18:00,196.53,-2.5,4.335,216.75,749.9,45.33564014
2022-01-17 19:00,123.33,-3.3,4.335,216.75,847.1,28.44982699
2022-01-17 20:00,197.12,-4.1,4.335,216.75,895.8,45.47174164
2022-01-17 21:00,205.24,-5.2,4.335,216.75,893.8,47.34486736
2022-01-17 22:00,206.09,-5.8,4.335,216.75,877.7,47.54094579
2022-01-17 23:00,206.78,-6.5,4.335,216.75,845.7,47.70011534
2022-01-17 0:00,207.45,-7.2,4.276,220.5,824.2,48.51496726
2022-01-18 1:00,205.69,-7.7,4.276,220.5,811.9,48.10336763
2022-01-18 2:00,207.68,-7.6,4.276,220.5,770.7,48.56875585
2022-01-18 3:00,207.45,-7.9,4.276,220.5,740.2,48.51496726
2022-01-18 4:00,215.85,-8.4,4.276,220.5,717.5,50.47942002
2022-01-18 5:00,219.37,-8.9,4.276,220.5,707.3,51.30261927
2022-01-18 6:00,210.58,-9.1,4.276,220.5,701.2,49.24695978
2022-01-18 7:00,211.04,-9.6,4.276,220.5,715.3,49.35453695
2022-01-18 8:00,206.44,-9.4,4.276,220.5,745.6,48.2787652
2022-01-18 9:00,201.83,-9.6,4.276,220.5,791.1,47.20065482
2022-01-18 10:00,211.37,-8.8,4.276,220.5,854.9,49.43171188
2022-01-18 11:00,191.71,-7.5,4.276,220.5,850.2,44.83395697
2022-01-18 12:00,103.59,-5.6,4.276,220.5,813.7,24.22591207
2022-01-18 13:00,94.64,-3.7,4.276,220.5,764.9,22.13283442
2022-01-18 14:00,162.82,-3,4.276,220.5,719.4,38.07764266
2022-01-18 15:00,165.03,-1.8,4.276,220.5,704.8,38.59448082
2022-01-18 16:00,165.35,-1,4.276,220.5,705,38.66931712
2022-01-18 17:00,162.7,-0.9,4.276,220.5,724.1,38.04957905
2022-01-18 18:00,161.86,-1.9,4.276,220.5,778.8,37.85313377
2022-01-18 19:00,155.68,-3,4.276,220.5,854.6,36.40785781
2022-01-18 20:00,135.55,-3.6,4.276,220.5,907.5,31.70018709
2022-01-18 21:00,163.19,-4,4.276,220.5,893,38.16417212
2022-01-18 22:00,165.44,-4.7,4.276,220.5,875.2,38.69036483
2022-01-18 23:00,170.16,-5.2,4.276,220.5,847.1,39.79420019
2022-01-18 0:00,167.34,-5.5,4.283,221,831.9,39.07074481
2022-01-19 1:00,171.35,-5.6,4.283,221,833.5,40.00700444
2022-01-19 2:00,165.34,-6,4.283,221,801.4,38.6037824
2022-01-19 3:00,158.53,-6.2,4.283,221,775,37.01377539
2022-01-19 4:00,165.29,-6.4,4.283,221,758.2,38.59210834
2022-01-19 5:00,170.65,-6.5,4.283,221,748.7,39.84356759
2022-01-19 6:00,166.1,-6.7,4.283,221,753.4,38.78122811
2022-01-19 7:00,167.63,-6.6,4.283,221,775.1,39.13845435
2022-01-19 8:00,165.08,-6.7,4.283,221,809,38.54307728
2022-01-19 9:00,160.98,-5.9,4.283,221,858.1,37.58580434
2022-01-19 10:00,153.05,-4.8,4.283,221,858.3,35.73429839
2022-01-19 11:00,162.33,-4.3,4.283,221,751.1,37.90100397
2022-01-19 12:00,173.2,-4.2,4.283,221,696.6,40.43894466
2022-01-19 13:00,169.27,-3.4,4.283,221,663,39.52136353
2022-01-19 14:00,165.28,-3.4,4.283,221,623.5,38.58977352
2022-01-19 15:00,163.52,-3.1,4.283,221,632,38.1788466
2022-01-19 16:00,160.38,-3.2,4.283,221,639.3,37.44571562
2022-01-19 17:00,104.18,-2.7,4.283,221,660.2,24.32407191
2022-01-19 18:00,90.91,-3.1,4.283,221,724.4,21.22577633
2022-01-19 19:00,93.51,-3.5,4.283,221,849.6,21.83282746
2022-01-19 20:00,92.72,-4.9,4.283,221,927.2,21.64837731
2022-01-19 21:00,205.56,-5.7,4.283,221,936.2,47.99439645
2022-01-19 22:00,207.44,-6.5,4.283,221,916,48.43334112
2022-01-19 23:00,205.15,-7,4.283,221,877.8,47.89866916
2022-01-19 0:00,197.35,-7.3,4.031,223.1,853.8,48.95807492
2022-01-20 1:00,207.16,-7.7,4.031,223.1,844.7,51.39171421
2022-01-20 2:00,213.59,-8.3,4.031,223.1,804.2,52.9868519
2022-01-20 3:00,210.01,-8.8,4.031,223.1,773.8,52.09873481
2022-01-20 4:00,207.81,-9.2,4.031,223.1,749,51.55296452
2022-01-20 5:00,207.42,-9.5,4.031,223.1,736,51.45621434
2022-01-20 6:00,204.86,-9.4,4.031,223.1,731.3,50.82113619
2022-01-20 7:00,123.33,-9.7,4.031,223.1,731.9,30.59538576
2022-01-20 8:00,207.05,-9.8,4.031,223.1,755.9,51.3644257
2022-01-20 9:00,207.85,-9.3,4.031,223.1,794.5,51.56288762
2022-01-20 10:00,212.34,-8.5,4.031,223.1,807.4,52.67675515
2022-01-20 11:00,210.5,-6,4.031,223.1,713.6,52.22029273
2022-01-20 12:00,218.98,-3.3,4.031,223.1,662.1,54.32398908
2022-01-20 13:00,205.81,-1.6,4.031,223.1,629.4,51.05680972
2022-01-20 14:00,205.24,0.1,4.031,223.1,603.6,50.91540561
2022-01-20 15:00,219.11,-0.3,4.031,223.1,629.2,54.35623915
2022-01-20 16:00,219.7,0,4.031,223.1,652.5,54.50260481
2022-01-20 17:00,220.4,0.8,4.031,223.1,673.6,54.67625899
2022-01-20 18:00,218.94,-0.2,4.031,223.1,711.8,54.31406599
2022-01-20 19:00,218.72,-1.5,4.031,223.1,770.8,54.25948896
2022-01-20 20:00,206.31,-2.2,4.031,223.1,805,51.18084842
2022-01-20 21:00,201.83,-2.8,4.031,223.1,802,50.06946167
2022-01-20 22:00,218.47,-3.7,4.031,223.1,780.3,54.19746961
2022-01-20 23:00,192.91,-4.5,4.031,223.1,748.3,47.85661126
2022-01-20 0:00,92.69,-5,3.802,225.65,732.8,24.37927407
2022-01-21 1:00,93.03,-5.5,3.802,225.65,733.2,24.46870068
2022-01-21 2:00,166.28,-5.9,3.802,225.65,697.7,43.73487638
2022-01-21 3:00,165.56,-6.4,3.802,225.65,659,43.54550237
2022-01-21 4:00,165.83,-7,3.802,225.65,643.1,43.61651762
2022-01-21 5:00,165.43,-7.2,3.802,225.65,637.6,43.51130984
2022-01-21 6:00,170.88,-7.8,3.802,225.65,636.7,44.94476591
2022-01-21 7:00,164.6,-8.1,3.802,225.65,658.1,43.29300368
2022-01-21 8:00,135.55,-8.3,3.802,225.65,691.1,35.65228827
2022-01-21 9:00,165.97,-8.6,3.802,225.65,734.3,43.65334035
2022-01-21 10:00,196.61,-7.2,3.802,225.65,754.4,51.71225671
2022-01-21 11:00,173.63,-3.8,3.802,225.65,685.7,45.66806944
2022-01-21 12:00,174.83,-1.4,3.802,225.65,645.4,45.98369279
2022-01-21 13:00,172.26,-0.1,3.802,225.65,624.6,45.30773277
2022-01-21 14:00,164.9,1.6,3.802,225.65,589.5,43.37190952
2022-01-21 15:00,158.46,3.4,3.802,225.65,600.4,41.67806418
2022-01-21 16:00,174.43,4.1,3.802,225.65,624,45.87848501
2022-01-21 17:00,171.87,4.1,3.802,225.65,680.6,45.20515518
2022-01-21 18:00,171.7,3.5,3.802,225.65,705.2,45.16044187
2022-01-21 19:00,173.63,1.7,3.802,225.65,739.6,45.66806944
2022-01-21 20:00,178.55,0.2,3.802,225.65,758.8,46.9621252
2022-01-21 21:00,160.42,-0.8,3.802,225.65,754.6,42.19358233
2022-01-21 22:00,152.82,-1.8,3.802,225.65,733.7,40.1946344
2022-01-21 23:00,170.08,-2.1,3.802,225.65,704.6,44.73435034
2022-01-21 0:00,173.49,-2.7,3.999,224.6,687.8,43.38334584
2022-01-22 1:00,173.47,-3.1,3.999,224.6,676.2,43.37834459
2022-01-22 2:00,171.96,-3.5,3.999,224.6,636.3,43.00075019
2022-01-22 3:00,165.28,-3.7,3.999,224.6,604.4,41.33033258
2022-01-22 4:00,158.18,-3.7,3.999,224.6,582.7,39.55488872
2022-01-22 5:00,104.38,-4.2,3.999,224.6,574.6,26.10152538
2022-01-22 6:00,90.18,-4.5,3.999,224.6,578.1,22.55063766
2022-01-22 7:00,92.85,-4.6,3.999,224.6,596.7,23.21830458
2022-01-22 8:00,92.13,-4.7,3.999,224.6,628,23.03825956
2022-01-22 9:00,210,-5,3.999,224.6,666.2,52.51312828
2022-01-22 10:00,219.56,-4,3.999,224.6,733.1,54.90372593
2022-01-22 11:00,206.98,-2.2,3.999,224.6,743.6,51.75793948
2022-01-22 12:00,197.35,0,3.999,224.6,730.5,49.34983746
2022-01-22 13:00,214.53,2.6,3.999,224.6,739,53.64591148
2022-01-22 14:00,213.54,5.3,3.999,224.6,727.7,53.39834959
2022-01-22 15:00,216.16,5,3.999,224.6,727.9,54.05351338
2022-01-22 16:00,214.14,6.7,3.999,224.6,731,53.5483871
2022-01-22 17:00,211.57,6.7,3.999,224.6,752.9,52.90572643
2022-01-22 18:00,214.64,5.2,3.999,224.6,784,53.67341835
2022-01-22 19:00,122.66,3.6,3.999,224.6,792.1,30.67266817
2022-01-22 20:00,210.01,2.9,3.999,224.6,791,52.51562891
2022-01-22 21:00,213.15,2.3,3.999,224.6,776.1,53.30082521
2022-01-22 22:00,222.02,1.2,3.999,224.6,751.4,55.51887972
2022-01-22 23:00,219.29,0.7,3.999,224.6,720.4,54.83620905
2022-01-22 0:00,221.38,0.2,3.999,224.6,703.5,55.35883971
2022-01-23 1:00,207.6,0.5,3.999,224.6,697.1,51.91297824
2022-01-23 2:00,202.64,0.8,3.999,224.6,656.5,50.67266817
2022-01-23 3:00,220.26,0.6,3.999,224.6,623.2,55.07876969
2022-01-23 4:00,221.15,0.6,3.999,224.6,601.7,55.30132533
2022-01-23 5:00,221.27,0.5,3.999,224.6,593.1,55.33133283
2022-01-23 6:00,218.94,-0.1,3.999,224.6,591.7,54.74868717
2022-01-23 7:00,222.18,-0.5,3.999,224.6,604.3,55.55888972
2022-01-23 8:00,206.19,-0.5,3.999,224.6,624.9,51.5603901
2022-01-23 9:00,201.71,-0.3,3.999,224.6,644.2,50.44011003
2022-01-23 10:00,219.42,0.3,3.999,224.6,682.6,54.86871718
2022-01-23 11:00,192.98,1,3.999,224.6,712.9,48.25706427
2022-01-23 12:00,90.62,2.3,3.999,224.6,708.1,22.66066517
2022-01-23 13:00,89.67,2.9,3.999,224.6,706.3,22.42310578
2022-01-23 14:00,166.28,4.2,3.999,224.6,698,41.5803951
2022-01-23 15:00,196.49,6.2,3.999,224.6,696.9,49.1347837
2022-01-23 16:00,166.88,6.1,3.999,224.6,694.3,41.73043261
2022-01-23 17:00,166.24,6.1,3.999,224.6,713.9,41.5703926
2022-01-23 18:00,170.88,5.6,3.999,224.6,747.1,42.73068267
2022-01-23 19:00,164.31,3.8,3.999,224.6,767.1,41.08777194
2022-01-23 20:00,100.53,3,3.999,224.6,775.9,25.1387847
2022-01-23 21:00,165.97,2.3,3.999,224.6,768.8,41.50287572
2022-01-23 22:00,166.08,1.3,3.999,224.6,749.7,41.5303826
2022-01-23 23:00,173.63,0.8,3.999,224.6,726,43.41835459
2022-01-23 0:00,174.83,1.1,3.999,224.6,714.6,43.71842961
2022-01-24 1:00,172.26,1.2,3.999,224.6,715.1,43.07576894
2022-01-24 2:00,159.83,1.6,3.999,224.6,679.8,39.96749187
2022-01-24 3:00,150.43,1.7,3.999,224.6,647.2,37.61690423
2022-01-24 4:00,174.43,1.7,3.999,224.6,626.3,43.6184046
2022-01-24 5:00,171.28,1.8,3.999,224.6,620.1,42.83070768
2022-01-24 6:00,171.62,1.8,3.999,224.6,609.9,42.91572893
2022-01-24 7:00,173.63,1.8,3.999,224.6,620.7,43.41835459
2022-01-24 8:00,165.22,1.9,3.999,224.6,643.4,41.31532883
2022-01-24 9:00,160.07,1.9,3.999,224.6,659.7,40.02750688
2022-01-24 10:00,122.8,2.7,3.999,224.6,646.4,30.70767692
2022-01-24 11:00,170.08,4.6,3.999,224.6,577.4,42.53063266
2022-01-24 12:00,173.49,6.4,3.999,224.6,540.5,43.38334584
2022-01-24 13:00,171.75,6.7,3.999,224.6,512.8,42.94823706
2022-01-24 14:00,171.04,8.1,3.999,224.6,496,42.77069267
2022-01-24 15:00,164.03,8.2,3.999,224.6,493.7,41.01775444
2022-01-24 16:00,158.17,7.8,3.999,224.6,513.1,39.5523881
2022-01-24 17:00,88.25,7.5,3.999,224.6,535.1,22.068017
2022-01-24 18:00,87.64,7,3.999,224.6,586.3,21.91547887
2022-01-24 19:00,88.31,6.2,3.999,224.6,683.2,22.08302076
2022-01-24 20:00,91.94,5.5,3.999,224.6,755.4,22.99074769
2022-01-24 21:00,210,5.2,3.999,224.6,760.1,52.51312828
2022-01-24 22:00,213.91,5,3.999,224.6,742.3,53.49087272
2022-01-24 23:00,201.02,4.8,3.999,224.6,709.1,50.26756689
2022-01-24 0:00,119.13,4.8,4.027,225.25,700,29.58281599
2022-01-25 1:00,214.45,4.5,4.027,225.25,693.7,53.25304197
2022-01-25 2:00,213.54,4.3,4.027,225.25,651.2,53.0270673
2022-01-25 3:00,216.16,4,4.027,225.25,625.5,53.67767569
2022-01-25 4:00,211.22,4.1,4.027,225.25,608.1,52.45095605
2022-01-25 5:00,214.64,2.9,4.027,225.25,602.6,53.30022349
2022-01-25 6:00,205.05,2.3,4.027,225.25,606.8,50.91879811
2022-01-25 7:00,104.31,2.1,4.027,225.25,616.6,25.90265706
2022-01-25 8:00,214.92,2.1,4.027,225.25,647.1,53.36975416
2022-01-25 9:00,213.15,2,4.027,225.25,686.5,52.93022101
2022-01-25 10:00,222.02,1.9,4.027,225.25,731.3,55.13285324
2022-01-25 11:00,219.29,1.9,4.027,225.25,700,54.45492923
2022-01-25 12:00,221.38,2.2,4.027,225.25,661.4,54.973926
2022-01-25 13:00,205.7,2.3,4.027,225.25,624.6,51.08020859
2022-01-25 14:00,186.05,2.5,4.027,225.25,576,46.20064564
2022-01-25 15:00,220.26,3.4,4.027,225.25,610.9,54.69580333
2022-01-25 16:00,221.15,3.9,4.027,225.25,597.4,54.91681152
2022-01-25 17:00,220.91,4.1,4.027,225.25,618.1,54.85721381
2022-01-25 18:00,217.6,4.5,4.027,225.25,655.7,54.03526198
2022-01-25 19:00,218.7,3.8,4.027,225.25,716.7,54.30841818
2022-01-25 20:00,204.01,3.5,4.027,225.25,762.7,50.66054135
2022-01-25 21:00,198.07,3.2,4.027,225.25,756.1,49.18549789
2022-01-25 22:00,219.42,2.6,4.027,225.25,737.2,54.48721132
2022-01-25 23:00,192.73,2.6,4.027,225.25,709.3,47.85944872
2022-01-25 0:00,88.17,2.3,4.053,227.3,688.5,21.75425611
2022-01-26 1:00,89.69,2,4.053,227.3,678.7,22.12928695
2022-01-26 2:00,162.82,1.3,4.053,227.3,636.6,40.17271157
2022-01-26 3:00,166.72,0.4,4.053,227.3,607.4,41.13496176
2022-01-26 4:00,166.88,-0.2,4.053,227.3,588.9,41.17443869
2022-01-26 5:00,176.71,-0.5,4.053,227.3,578.8,43.59980262
2022-01-26 6:00,170.75,-1.1,4.053,227.3,583.5,42.12928695
2022-01-26 7:00,155.72,-1.3,4.053,227.3,601.1,38.42092277
2022-01-26 8:00,108.94,-1.8,4.053,227.3,627.1,26.87885517
2022-01-26 9:00,162.72,-1.8,4.053,227.3,666.4,40.14803849
2022-01-26 10:00,165.22,-1.2,4.053,227.3,740.1,40.76486553
2022-01-26 11:00,170.46,0.7,4.053,227.3,795.9,42.05773501
2022-01-26 12:00,167.33,2.2,4.053,227.3,778.3,41.28546755
2022-01-26 13:00,170.3,3.8,4.053,227.3,734.7,42.01825808
2022-01-26 14:00,158.41,4.8,4.053,227.3,703.1,39.08462867
2022-01-26 15:00,122.93,5.9,4.053,227.3,721.8,30.33061929
2022-01-26 16:00,170.77,6.5,4.053,227.3,733,42.13422156
2022-01-26 17:00,168.71,5.9,4.053,227.3,744.2,41.62595608
2022-01-26 18:00,171.34,4.8,4.053,227.3,741.9,42.27485813
2022-01-26 19:00,167.31,3.2,4.053,227.3,783.1,41.28053294
2022-01-26 20:00,165,2.2,4.053,227.3,825.8,40.71058475
2022-01-26 21:00,160.01,1.4,4.053,227.3,821.8,39.47939798
2022-01-26 22:00,122.74,0.7,4.053,227.3,797.4,30.28374044
2022-01-26 23:00,170.05,0.2,4.053,227.3,761.3,41.95657538
2022-01-26 0:00,168.68,-0.6,4.277,227.8,746.8,39.43885901
2022-01-27 1:00,169.08,-1.2,4.277,227.8,743.2,39.53238251
2022-01-27 2:00,171.04,-1.6,4.277,227.8,709.6,39.99064765
2022-01-27 3:00,163.07,-2,4.277,227.8,683.8,38.12719196
2022-01-27 4:00,157.06,-2.5,4.277,227.8,665.1,36.7220014
2022-01-27 5:00,87.37,-2.7,4.277,227.8,659.6,20.42787
2022-01-27 6:00,84.06,-3.6,4.277,227.8,666.1,19.65396306
2022-01-27 7:00,80.92,-4.3,4.277,227.8,685.8,18.9198036
2022-01-27 8:00,91.94,-4.5,4.277,227.8,717.4,21.49637596
2022-01-27 9:00,209.21,-4.6,4.277,227.8,764.2,48.91512743
2022-01-27 10:00,210.3,-3.9,4.277,227.8,751.8,49.16997896
2022-01-27 11:00,205.15,-1.5,4.277,227.8,660.8,47.96586392
2022-01-27 12:00,115.33,1.1,4.277,227.8,619.1,26.9651625
2022-01-27 13:00,211.03,1.5,4.277,227.8,585.2,49.34065934
2022-01-27 14:00,213.54,1.9,4.277,227.8,546.8,49.92751929
2022-01-27 15:00,207.89,2.8,4.277,227.8,555.3,48.60649988
2022-01-27 16:00,211.15,3.4,4.277,227.8,562,49.36871639
2022-01-27 17:00,210.1,3.8,4.277,227.8,586.7,49.12321721
2022-01-27 18:00,205.07,3,4.277,227.8,641.7,47.94715922
2022-01-27 19:00,108.44,1.5,4.277,227.8,752.5,25.35422025
2022-01-27 20:00,214.92,0.5,4.277,227.8,847.8,50.25017536
2022-01-27 21:00,210.72,-0.2,4.277,227.8,863.9,49.26817863
2022-01-27 22:00,215.11,-1,4.277,227.8,843.9,50.29459902
2022-01-27 23:00,219.29,-2.1,4.277,227.8,825.5,51.27191957
2022-01-27 0:00,218.39,-2.8,4.283,227.6,802.7,50.98996031
2022-01-28 1:00,206.98,-3.4,4.283,227.6,776.7,48.32593976
2022-01-28 2:00,119.65,-4,4.283,227.6,725.9,27.93602615
2022-01-28 3:00,220.26,-4.3,4.283,227.6,695.3,51.42657016
2022-01-28 4:00,219.61,-5.1,4.283,227.6,673.6,51.27480738
2022-01-28 5:00,219.61,-4.7,4.283,227.6,655.8,51.27480738
2022-01-28 6:00,217.6,-5.2,4.283,227.6,667.1,50.80551016
2022-01-28 7:00,218.68,-5.2,4.283,227.6,694.6,51.05766986
2022-01-28 8:00,203.99,-5.6,4.283,227.6,726.1,47.62783096
2022-01-28 9:00,186.69,-5.8,4.283,227.6,763.9,43.58860612
2022-01-28 10:00,218.89,-5.2,4.283,227.6,746.3,51.10670091
2022-01-28 11:00,192.94,-3.4,4.283,227.6,678.6,45.04786365
2022-01-28 12:00,87.44,-1.8,4.283,227.6,664.4,20.41559654
2022-01-28 13:00,89.69,-0.5,4.283,227.6,652.2,20.94092926
2022-01-28 14:00,162.82,0.2,4.283,227.6,650.1,38.01540976
2022-01-28 15:00,166.72,1.9,4.283,227.6,695.9,38.92598646
2022-01-28 16:00,166.86,1.7,4.283,227.6,704.1,38.95867383
2022-01-28 17:00,162.25,1.5,4.283,227.6,714,37.88232547
2022-01-28 18:00,170.62,0.9,4.283,227.6,768.5,39.83656316
2022-01-28 19:00,113.74,-0.6,4.283,227.6,856.5,26.55615223
2022-01-28 20:00,87.37,-1.3,4.283,227.6,911.6,20.39925286
2022-01-28 21:00,162.89,-1.7,4.283,227.6,903.5,38.03175344
2022-01-28 22:00,161.98,-2.1,4.283,227.6,884.3,37.81928555
2022-01-28 23:00,164.32,-3,4.283,227.6,858,38.36563157
2022-01-28 0:00,168.47,-3.6,4.639,227.65,838.3,36.31601638
2022-01-29 1:00,167.29,-4.7,4.639,227.65,832.7,36.06165122
2022-01-29 2:00,157.95,-5.1,4.639,227.65,795.2,34.04828627
2022-01-29 3:00,91.85,-5.7,4.639,227.65,759.4,19.79952576
2022-01-29 4:00,167.41,-6,4.639,227.65,741.3,36.08751886
2022-01-29 5:00,168.74,-6.6,4.639,227.65,736.2,36.37421858
2022-01-29 6:00,170.8,-6.8,4.639,227.65,737.7,36.8182798
2022-01-29 7:00,167.74,-6.9,4.639,227.65,757,36.15865488
2022-01-29 8:00,163.09,-7,4.639,227.65,788.3,35.15628368
2022-01-29 9:00,158.39,-7,4.639,227.65,834.2,34.1431343
2022-01-29 10:00,111.28,-6.1,4.639,227.65,882.4,23.98792843
2022-01-29 11:00,162.83,-4.5,4.639,227.65,872.2,35.10023712
2022-01-29 12:00,172.15,-3.6,4.639,227.65,815.8,37.1092908
2022-01-29 13:00,170.79,-1.9,4.639,227.65,750,36.81612416
2022-01-29 14:00,170.91,-0.6,4.639,227.65,695.1,36.84199181
2022-01-29 15:00,163.07,-0.3,4.639,227.65,678,35.15197241
2022-01-29 16:00,121.83,0.1,4.639,227.65,677.4,26.26212546
2022-01-29 17:00,87.37,0.2,4.639,227.65,689.7,18.83380039
2022-01-29 18:00,81.14,0.5,4.639,227.65,742.5,17.49083854
2022-01-29 19:00,78.62,-0.9,4.639,227.65,857,16.94761802
2022-01-29 20:00,90.53,-1.6,4.639,227.65,924.5,19.51498168
2022-01-29 21:00,206.45,-2.3,4.639,227.65,932.4,44.50312567
2022-01-29 22:00,209.36,-2.7,4.639,227.65,910.2,45.13041604
2022-01-29 23:00,205.37,-3.4,4.639,227.65,875.7,44.27031688
2022-01-29 0:00,106.93,-4.1,4.639,227.65,858.8,23.05022634
2022-01-30 1:00,211.03,-4.6,4.639,227.65,855.2,45.49040742
2022-01-30 2:00,211.65,-5.1,4.639,227.65,815,45.62405691
2022-01-30 3:00,209.11,-6.2,4.639,227.65,780.7,45.07652511
2022-01-30 4:00,210.77,-6.6,4.639,227.65,759.5,45.43436085
2022-01-30 5:00,210.82,-6.9,4.639,227.65,744.5,45.44513904
2022-01-30 6:00,186.66,-7.4,4.639,227.65,741.6,40.23712007
2022-01-30 7:00,91.53,-7.7,4.639,227.65,749.8,19.73054538
2022-01-30 8:00,208.05,-7.8,4.639,227.65,768.1,44.84802759
2022-01-30 9:00,211.54,-7.9,4.639,227.65,787,45.6003449
2022-01-30 10:00,215.1,-6.8,4.639,227.65,749.6,46.36775167
2022-01-30 11:00,219.02,-3.8,4.639,227.65,635.9,47.21276137
2022-01-30 12:00,219.4,-2.6,4.639,227.65,601.7,47.29467558
2022-01-30 13:00,205.44,0.8,4.639,227.65,580.5,44.28540634
2022-01-30 14:00,112.15,0.5,4.639,227.65,566.6,24.17546885
2022-01-30 15:00,220.08,1,4.639,227.65,581.6,47.44125889
2022-01-30 16:00,221.09,2.2,4.639,227.65,582.8,47.65897823
2022-01-30 17:00,220.22,2,4.639,227.65,587.3,47.47143781
2022-01-30 18:00,217.29,2.2,4.639,227.65,633,46.83983617
2022-01-30 19:00,216.99,0.8,4.639,227.65,728.5,46.77516706
2022-01-30 20:00,199.37,0.1,4.639,227.65,826.3,42.97693468
2022-01-30 21:00,115.16,-0.9,4.639,227.65,843.1,24.82431559
2022-01-30 22:00,218.94,-1.2,4.639,227.65,831.7,47.19551628
2022-01-30 23:00,192.69,-2.1,4.639,227.65,809.3,41.53696917
2022-01-30 0:00,87.39,-2.8,4.639,227.65,797.2,18.83811166
2022-01-31 1:00,89.42,-3.8,4.639,227.65,796.5,19.27570597
2022-01-31 2:00,162.82,-4.6,4.639,227.65,758.6,35.09808148
2022-01-31 3:00,161.39,-5,4.639,227.65,728.3,34.78982539
2022-01-31 4:00,161.63,-5.3,4.639,227.65,707,34.84156068
2022-01-31 5:00,158.93,-5.8,4.639,227.65,693,34.25953869
2022-01-31 6:00,161.64,-6.1,4.639,227.65,690.8,34.84371632
2022-01-31 7:00,87.65,-6.5,4.639,227.65,694.8,18.89415822
2022-01-31 8:00,87.37,-6.7,4.639,227.65,707.3,18.83380039
2022-01-31 9:00,159.01,-6.7,4.639,227.65,715.9,34.27678379
2022-01-31 10:00,158.43,-5.4,4.639,227.65,687.2,34.15175684
2022-01-31 11:00,161.18,-2.4,4.639,227.65,606.6,34.74455702
2022-01-31 12:00,161.03,0.3,4.639,227.65,598.6,34.71222246
2022-01-31 13:00,160.97,2.8,4.639,227.65,583.6,34.69928864
2022-01-31 14:00,153.7,3.7,4.639,227.65,554.8,33.13214055
2022-01-31 15:00,87.37,4.5,4.639,227.65,543.6,18.83380039
2022-01-31 16:00,162.23,4.5,4.639,227.65,547.6,34.9708989
2022-01-31 17:00,158.59,3.7,4.639,227.65,577.2,34.18624704
2022-01-31 18:00,161.05,3.3,4.639,227.65,622.7,34.71653374
2022-01-31 19:00,159.36,2.3,4.639,227.65,683.7,34.35223108
2022-01-31 20:00,158.74,1.7,4.639,227.65,737.7,34.21858159
2022-01-31 21:00,155.47,1.4,4.639,227.65,739.9,33.51368829
2022-01-31 22:00,89,1.9,4.639,227.65,731.9,19.18516922
2022-01-31 23:00,159.42,0.8,4.639,227.65,707.3,34.36516491
2022-01-31 0:00,161.88,0.5,4.874,222.75,691.9,33.21296676
2022-02-01 1:00,161.16,0.4,4.874,222.75,686.9,33.06524415
2022-02-01 2:00,161.33,-0.2,4.874,222.75,645,33.1001231
2022-02-01 3:00,156.58,-0.9,4.874,222.75,609.9,32.12556422
2022-02-01 4:00,87.65,-0.9,4.874,222.75,585.8,17.98317604
2022-02-01 5:00,87.37,-1.7,4.874,222.75,577.5,17.92572835
2022-02-01 6:00,76.27,-2.1,4.874,222.75,581.1,15.64833812
2022-02-01 7:00,77.84,-1.9,4.874,222.75,596.7,15.97045548
2022-02-01 8:00,88.98,-2.1,4.874,222.75,626.6,18.25605252
2022-02-01 9:00,194.83,-2.6,4.874,222.75,673.9,39.97332786
2022-02-01 10:00,203.05,-2.1,4.874,222.75,739.4,41.65982766
2022-02-01 11:00,111.55,-1.2,4.874,222.75,774.2,22.886746
2022-02-01 12:00,91.53,-0.9,4.874,222.75,787.4,18.77923677
2022-02-01 13:00,206.15,-0.4,4.874,222.75,782.4,42.29585556
2022-02-01 14:00,205.89,-0.4,4.874,222.75,758.3,42.24251128
2022-02-01 15:00,199.87,0.2,4.874,222.75,763,41.00738613
2022-02-01 16:00,203.07,0.2,4.874,222.75,768.2,41.66393106
2022-02-01 17:00,203.63,0.8,4.874,222.75,769.3,41.77882643
2022-02-01 18:00,94.36,0.3,4.874,222.75,788,19.35986869
2022-02-01 19:00,91.53,-0.7,4.874,222.75,803.8,18.77923677
2022-02-01 20:00,206.17,-1.4,4.874,222.75,815.9,42.29995897
2022-02-01 21:00,205.75,-1.3,4.874,222.75,805,42.21378744
2022-02-01 22:00,205.47,-1.7,4.874,222.75,779.1,42.15633976
2022-02-01 23:00,219.02,-2.1,4.874,222.75,748,44.93639721
2022-02-01 0:00,210.09,-2.3,4.751,218.1,729.9,44.22016418
2022-02-02 1:00,196.88,-2.7,4.751,218.1,726.4,41.43969691
2022-02-02 2:00,91.65,-3.1,4.751,218.1,694,19.29067565
2022-02-02 3:00,215.45,-3.7,4.751,218.1,677.6,45.34834772
2022-02-02 4:00,211.48,-4.5,4.751,218.1,673.7,44.51273416
2022-02-02 5:00,209.84,-5.4,4.751,218.1,669.7,44.16754368
