datetime,Won/kwh,temperature,natural gas Price,coal Price,korean LNG Price,ED,SMP/LNG
2022-01-16 6:00,156.52,1.5,4.262,216.75,32.845,658.7,4.765413305
2022-01-16 7:00,156.77,0.1,4.262,216.75,32.845,676.4,4.773024814
2022-01-16 8:00,125.75,-1,4.262,216.75,32.845,705.4,3.828588826
2022-01-16 9:00,155.94,-2.5,4.262,216.75,32.845,731.4,4.747754605
2022-01-16 10:00,160.27,-3.4,4.262,216.75,32.845,737,4.879585934
2022-01-16 11:00,159.87,-3.1,4.262,216.75,32.845,680.5,4.86740752
2022-01-16 12:00,164.4,-3.1,4.262,216.75,32.845,662.7,5.005328056
2022-01-16 13:00,164.69,-1.5,4.262,216.75,32.845,659.4,5.014157406
2022-01-16 14:00,161.8,-0.4,4.262,216.75,32.845,613.1,4.926168367
2022-01-16 15:00,157.64,0.1,4.262,216.75,32.845,598.8,4.799512863
2022-01-16 16:00,173.83,0.5,4.262,216.75,32.845,644.8,5.29243416
2022-01-16 17:00,170.65,-0.1,4.262,216.75,32.845,681.5,5.195615771
2022-01-16 18:00,162.92,-1.1,4.262,216.75,32.845,754.4,4.960267925
2022-01-16 19:00,162.51,-2.4,4.262,216.75,32.845,842.9,4.947785051
2022-01-16 20:00,162.81,-3.1,4.262,216.75,32.845,881.1,4.956918861
2022-01-16 21:00,156.47,-3.9,4.262,216.75,32.845,872.9,4.763891003
2022-01-16 22:00,153.05,-4.4,4.262,216.75,32.845,853.9,4.659765566
2022-01-16 23:00,160.21,-5.3,4.262,216.75,32.845,819.6,4.877759172
2022-01-16 0:00,171.43,-6.4,4.335,216.75,32.845,808.9,5.219363678
2022-01-17 1:00,167.5,-7.2,4.335,216.75,32.845,811.7,5.099710763
2022-01-17 2:00,157.4,-7.9,4.335,216.75,32.845,777,4.792205815
2022-01-17 3:00,161.03,-8.6,4.335,216.75,32.845,747.2,4.90272492
2022-01-17 4:00,158.18,-8.5,4.335,216.75,32.845,724.1,4.815953722
2022-01-17 5:00,125.39,-8.9,4.335,216.75,32.845,714.8,3.817628254
2022-01-17 6:00,91.07,-9.1,4.335,216.75,32.845,712.2,2.772720353
2022-01-17 7:00,93.51,-9.1,4.335,216.75,32.845,723,2.847008677
2022-01-17 8:00,92.72,-9.2,4.335,216.75,32.845,741.6,2.82295631
2022-01-17 9:00,118.39,-8.6,4.335,216.75,32.845,762.9,3.604506013
2022-01-17 10:00,206.86,-7.9,4.335,216.75,32.845,781.5,6.298066677
2022-01-17 11:00,201.16,-5.4,4.335,216.75,32.845,772.2,6.124524281
2022-01-17 12:00,195.07,-3.3,4.335,216.75,32.845,745.8,5.939107931
2022-01-17 13:00,199.66,-1.7,4.335,216.75,32.845,700.9,6.078855229
2022-01-17 14:00,206.28,-0.2,4.335,216.75,32.845,664.1,6.280407977
2022-01-17 15:00,207.63,-1,4.335,216.75,32.845,659.4,6.321510123
2022-01-17 16:00,207.6,-2.2,4.335,216.75,32.845,669.8,6.320596742
2022-01-17 17:00,207.33,-2.2,4.335,216.75,32.845,683.5,6.312376313
2022-01-17 18:00,196.53,-2.5,4.335,216.75,32.845,749.9,5.983559141
2022-01-17 19:00,123.33,-3.3,4.335,216.75,32.845,847.1,3.754909423
2022-01-17 20:00,197.12,-4.1,4.335,216.75,32.845,895.8,6.001522302
2022-01-17 21:00,205.24,-5.2,4.335,216.75,32.845,893.8,6.248744101
2022-01-17 22:00,206.09,-5.8,4.335,216.75,32.845,877.7,6.27462323
2022-01-17 23:00,206.78,-6.5,4.335,216.75,32.845,845.7,6.295630994
2022-01-17 0:00,207.45,-7.2,4.276,220.5,32.845,824.2,6.316029837
2022-01-18 1:00,205.69,-7.7,4.276,220.5,32.845,811.9,6.262444817
2022-01-18 2:00,207.68,-7.6,4.276,220.5,32.845,770.7,6.323032425
2022-01-18 3:00,207.45,-7.9,4.276,220.5,32.845,740.2,6.316029837
2022-01-18 4:00,215.85,-8.4,4.276,220.5,32.845,717.5,6.571776526
2022-01-18 5:00,219.37,-8.9,4.276,220.5,32.845,707.3,6.678946567
2022-01-18 6:00,210.58,-9.1,4.276,220.5,32.845,701.2,6.411325925
2022-01-18 7:00,211.04,-9.6,4.276,220.5,32.845,715.3,6.425331101
2022-01-18 8:00,206.44,-9.4,4.276,220.5,32.845,745.6,6.285279342
2022-01-18 9:00,201.83,-9.6,4.276,220.5,32.845,791.1,6.144923124
2022-01-18 10:00,211.37,-8.8,4.276,220.5,32.845,854.9,6.435378292
2022-01-18 11:00,191.71,-7.5,4.276,220.5,32.845,850.2,5.836809256
2022-01-18 12:00,103.59,-5.6,4.276,220.5,32.845,813.7,3.153904704
2022-01-18 13:00,94.64,-3.7,4.276,220.5,32.845,764.9,2.881412696
2022-01-18 14:00,162.82,-3,4.276,220.5,32.845,719.4,4.957223322
2022-01-18 15:00,165.03,-1.8,4.276,220.5,32.845,704.8,5.024509058
2022-01-18 16:00,165.35,-1,4.276,220.5,32.845,705,5.034251789
2022-01-18 17:00,162.7,-0.9,4.276,220.5,32.845,724.1,4.953569798
2022-01-18 18:00,161.86,-1.9,4.276,220.5,32.845,778.8,4.927995129
2022-01-18 19:00,155.68,-3,4.276,220.5,32.845,854.6,4.739838636
2022-01-18 20:00,135.55,-3.6,4.276,220.5,32.845,907.5,4.126959963
2022-01-18 21:00,163.19,-4,4.276,220.5,32.845,893,4.968488354
2022-01-18 22:00,165.44,-4.7,4.276,220.5,32.845,875.2,5.036991932
2022-01-18 23:00,170.16,-5.2,4.276,220.5,32.845,847.1,5.180697214
2022-01-18 0:00,167.34,-5.5,4.283,221,22.935,831.9,7.296272073
2022-01-19 1:00,171.35,-5.6,4.283,221,22.935,833.5,7.471114018
2022-01-19 2:00,165.34,-6,4.283,221,22.935,801.4,7.209069108
2022-01-19 3:00,158.53,-6.2,4.283,221,22.935,775,6.912143013
2022-01-19 4:00,165.29,-6.4,4.283,221,22.935,758.2,7.206889034
2022-01-19 5:00,170.65,-6.5,4.283,221,22.935,748.7,7.44059298
2022-01-19 6:00,166.1,-6.7,4.283,221,22.935,753.4,7.242206235
2022-01-19 7:00,167.63,-6.6,4.283,221,22.935,775.1,7.308916503
2022-01-19 8:00,165.08,-6.7,4.283,221,22.935,809,7.197732723
2022-01-19 9:00,160.98,-5.9,4.283,221,22.935,858.1,7.018966645
2022-01-19 10:00,153.05,-4.8,4.283,221,22.935,858.3,6.673206889
2022-01-19 11:00,162.33,-4.3,4.283,221,22.935,751.1,7.077828646
2022-01-19 12:00,173.2,-4.2,4.283,221,22.935,696.6,7.55177676
2022-01-19 13:00,169.27,-3.4,4.283,221,22.935,663,7.380422934
2022-01-19 14:00,165.28,-3.4,4.283,221,22.935,623.5,7.206453019
2022-01-19 15:00,163.52,-3.1,4.283,221,22.935,632,7.12971441
2022-01-19 16:00,160.38,-3.2,4.283,221,22.935,639.3,6.992805755
2022-01-19 17:00,104.18,-2.7,4.283,221,22.935,660.2,4.542402442
2022-01-19 18:00,90.91,-3.1,4.283,221,22.935,724.4,3.96381077
2022-01-19 19:00,93.51,-3.5,4.283,221,22.935,849.6,4.077174624
2022-01-19 20:00,92.72,-4.9,4.283,221,22.935,927.2,4.042729453
2022-01-19 21:00,205.56,-5.7,4.283,221,22.935,936.2,8.962720733
2022-01-19 22:00,207.44,-6.5,4.283,221,22.935,916,9.04469152
2022-01-19 23:00,205.15,-7,4.283,221,22.935,877.8,8.944844125
2022-01-19 0:00,197.35,-7.3,4.031,223.1,21.14,853.8,9.33538316
2022-01-20 1:00,207.16,-7.7,4.031,223.1,21.14,844.7,9.799432356
2022-01-20 2:00,213.59,-8.3,4.031,223.1,21.14,804.2,10.10359508
2022-01-20 3:00,210.01,-8.8,4.031,223.1,21.14,773.8,9.934247871
2022-01-20 4:00,207.81,-9.2,4.031,223.1,21.14,749,9.830179754
2022-01-20 5:00,207.42,-9.5,4.031,223.1,21.14,736,9.811731315
2022-01-20 6:00,204.86,-9.4,4.031,223.1,21.14,731.3,9.690633869
2022-01-20 7:00,123.33,-9.7,4.031,223.1,21.14,731.9,5.833964049
2022-01-20 8:00,207.05,-9.8,4.031,223.1,21.14,755.9,9.79422895
2022-01-20 9:00,207.85,-9.3,4.031,223.1,21.14,794.5,9.832071902
2022-01-20 10:00,212.34,-8.5,4.031,223.1,21.14,807.4,10.04446547
2022-01-20 11:00,210.5,-6,4.031,223.1,21.14,713.6,9.957426679
2022-01-20 12:00,218.98,-3.3,4.031,223.1,21.14,662.1,10.35856197
2022-01-20 13:00,205.81,-1.6,4.031,223.1,21.14,629.4,9.735572375
2022-01-20 14:00,205.24,0.1,4.031,223.1,21.14,603.6,9.708609272
2022-01-20 15:00,219.11,-0.3,4.031,223.1,21.14,629.2,10.36471145
2022-01-20 16:00,219.7,0,4.031,223.1,21.14,652.5,10.39262062
2022-01-20 17:00,220.4,0.8,4.031,223.1,21.14,673.6,10.42573321
2022-01-20 18:00,218.94,-0.2,4.031,223.1,21.14,711.8,10.35666982
2022-01-20 19:00,218.72,-1.5,4.031,223.1,21.14,770.8,10.34626301
2022-01-20 20:00,206.31,-2.2,4.031,223.1,21.14,805,9.759224219
2022-01-20 21:00,201.83,-2.8,4.031,223.1,21.14,802,9.54730369
2022-01-20 22:00,218.47,-3.7,4.031,223.1,21.14,780.3,10.33443709
2022-01-20 23:00,192.91,-4.5,4.031,223.1,21.14,748.3,9.125354778
2022-01-20 0:00,92.69,-5,3.802,225.65,20.525,732.8,4.515956151
2022-01-21 1:00,93.03,-5.5,3.802,225.65,20.525,733.2,4.532521315
2022-01-21 2:00,166.28,-5.9,3.802,225.65,20.525,697.7,8.101339829
2022-01-21 3:00,165.56,-6.4,3.802,225.65,20.525,659,8.066260658
2022-01-21 4:00,165.83,-7,3.802,225.65,20.525,643.1,8.079415347
2022-01-21 5:00,165.43,-7.2,3.802,225.65,20.525,637.6,8.059926918
2022-01-21 6:00,170.88,-7.8,3.802,225.65,20.525,636.7,8.32545676
2022-01-21 7:00,164.6,-8.1,3.802,225.65,20.525,658.1,8.019488429
2022-01-21 8:00,135.55,-8.3,3.802,225.65,20.525,691.1,6.604141291
2022-01-21 9:00,165.97,-8.6,3.802,225.65,20.525,734.3,8.086236297
2022-01-21 10:00,196.61,-7.2,3.802,225.65,20.525,754.4,9.579049939
2022-01-21 11:00,173.63,-3.8,3.802,225.65,20.525,685.7,8.459439708
2022-01-21 12:00,174.83,-1.4,3.802,225.65,20.525,645.4,8.517904994
2022-01-21 13:00,172.26,-0.1,3.802,225.65,20.525,624.6,8.392691839
2022-01-21 14:00,164.9,1.6,3.802,225.65,20.525,589.5,8.03410475
2022-01-21 15:00,158.46,3.4,3.802,225.65,20.525,600.4,7.720341048
2022-01-21 16:00,174.43,4.1,3.802,225.65,20.525,624,8.498416565
2022-01-21 17:00,171.87,4.1,3.802,225.65,20.525,680.6,8.373690621
2022-01-21 18:00,171.7,3.5,3.802,225.65,20.525,705.2,8.365408039
2022-01-21 19:00,173.63,1.7,3.802,225.65,20.525,739.6,8.459439708
2022-01-21 20:00,178.55,0.2,3.802,225.65,20.525,758.8,8.699147381
2022-01-21 21:00,160.42,-0.8,3.802,225.65,20.525,754.6,7.815834348
2022-01-21 22:00,152.82,-1.8,3.802,225.65,20.525,733.7,7.445554202
2022-01-21 23:00,170.08,-2.1,3.802,225.65,20.525,704.6,8.286479903
2022-01-21 0:00,173.49,-2.7,3.999,224.6,22.09,687.8,7.853779991
2022-01-22 1:00,173.47,-3.1,3.999,224.6,22.09,676.2,7.852874604
2022-01-22 2:00,171.96,-3.5,3.999,224.6,22.09,636.3,7.784517881
2022-01-22 3:00,165.28,-3.7,3.999,224.6,22.09,604.4,7.482118606
2022-01-22 4:00,158.18,-3.7,3.999,224.6,22.09,582.7,7.160706202
2022-01-22 5:00,104.38,-4.2,3.999,224.6,22.09,574.6,4.725215029
2022-01-22 6:00,90.18,-4.5,3.999,224.6,22.09,578.1,4.082390222
2022-01-22 7:00,92.85,-4.6,3.999,224.6,22.09,596.7,4.203259393
2022-01-22 8:00,92.13,-4.7,3.999,224.6,22.09,628,4.170665459
2022-01-22 9:00,210,-5,3.999,224.6,22.09,666.2,9.506564056
2022-01-22 10:00,219.56,-4,3.999,224.6,22.09,733.1,9.939339067
2022-01-22 11:00,206.98,-2.2,3.999,224.6,22.09,743.6,9.369850611
2022-01-22 12:00,197.35,0,3.999,224.6,22.09,730.5,8.933906745
2022-01-22 13:00,214.53,2.6,3.999,224.6,22.09,739,9.711634224
2022-01-22 14:00,213.54,5.3,3.999,224.6,22.09,727.7,9.666817565
2022-01-22 15:00,216.16,5,3.999,224.6,22.09,727.9,9.785423268
2022-01-22 16:00,214.14,6.7,3.999,224.6,22.09,731,9.693979176
2022-01-22 17:00,211.57,6.7,3.999,224.6,22.09,752.9,9.57763694
2022-01-22 18:00,214.64,5.2,3.999,224.6,22.09,784,9.716613852
2022-01-22 19:00,122.66,3.6,3.999,224.6,22.09,792.1,5.552738796
2022-01-22 20:00,210.01,2.9,3.999,224.6,22.09,791,9.50701675
2022-01-22 21:00,213.15,2.3,3.999,224.6,22.09,776.1,9.649162517
2022-01-22 22:00,222.02,1.2,3.999,224.6,22.09,751.4,10.05070167
2022-01-22 23:00,219.29,0.7,3.999,224.6,22.09,720.4,9.927116342
2022-01-22 0:00,221.38,0.2,3.999,224.6,22.09,703.5,10.02172929
2022-01-23 1:00,207.6,0.5,3.999,224.6,22.09,697.1,9.39791761
2022-01-23 2:00,202.64,0.8,3.999,224.6,22.09,656.5,9.173381621
2022-01-23 3:00,220.26,0.6,3.999,224.6,22.09,623.2,9.971027614
2022-01-23 4:00,221.15,0.6,3.999,224.6,22.09,601.7,10.01131734
2022-01-23 5:00,221.27,0.5,3.999,224.6,22.09,593.1,10.01674966
2022-01-23 6:00,218.94,-0.1,3.999,224.6,22.09,591.7,9.911272069
2022-01-23 7:00,222.18,-0.5,3.999,224.6,22.09,604.3,10.05794477
2022-01-23 8:00,206.19,-0.5,3.999,224.6,22.09,624.9,9.334087823
2022-01-23 9:00,201.71,-0.3,3.999,224.6,22.09,644.2,9.131281123
2022-01-23 10:00,219.42,0.3,3.999,224.6,22.09,682.6,9.933001358
2022-01-23 11:00,192.98,1,3.999,224.6,22.09,712.9,8.736079674
2022-01-23 12:00,90.62,2.3,3.999,224.6,22.09,708.1,4.102308737
2022-01-23 13:00,89.67,2.9,3.999,224.6,22.09,706.3,4.059302852
2022-01-23 14:00,166.28,4.2,3.999,224.6,22.09,698,7.527387958
2022-01-23 15:00,196.49,6.2,3.999,224.6,22.09,696.9,8.894975102
2022-01-23 16:00,166.88,6.1,3.999,224.6,22.09,694.3,7.55454957
2022-01-23 17:00,166.24,6.1,3.999,224.6,22.09,713.9,7.525577184
2022-01-23 18:00,170.88,5.6,3.999,224.6,22.09,747.1,7.735626981
2022-01-23 19:00,164.31,3.8,3.999,224.6,22.09,767.1,7.438207334
2022-01-23 20:00,100.53,3,3.999,224.6,22.09,775.9,4.550928022
2022-01-23 21:00,165.97,2.3,3.999,224.6,22.09,768.8,7.513354459
2022-01-23 22:00,166.08,1.3,3.999,224.6,22.09,749.7,7.518334088
2022-01-23 23:00,173.63,0.8,3.999,224.6,22.09,726,7.8601177
2022-01-23 0:00,174.83,1.1,3.999,224.6,22.09,714.6,7.914440923
2022-01-24 1:00,172.26,1.2,3.999,224.6,22.09,715.1,7.798098687
2022-01-24 2:00,159.83,1.6,3.999,224.6,22.09,679.8,7.235400634
2022-01-24 3:00,150.43,1.7,3.999,224.6,22.09,647.2,6.809868719
2022-01-24 4:00,174.43,1.7,3.999,224.6,22.09,626.3,7.896333182
2022-01-24 5:00,171.28,1.8,3.999,224.6,22.09,620.1,7.753734722
2022-01-24 6:00,171.62,1.8,3.999,224.6,22.09,609.9,7.769126301
2022-01-24 7:00,173.63,1.8,3.999,224.6,22.09,620.7,7.8601177
2022-01-24 8:00,165.22,1.9,3.999,224.6,22.09,643.4,7.479402445
2022-01-24 9:00,160.07,1.9,3.999,224.6,22.09,659.7,7.246265278
2022-01-24 10:00,122.8,2.7,3.999,224.6,22.09,646.4,5.559076505
2022-01-24 11:00,170.08,4.6,3.999,224.6,22.09,577.4,7.699411498
2022-01-24 12:00,173.49,6.4,3.999,224.6,22.09,540.5,7.853779991
2022-01-24 13:00,171.75,6.7,3.999,224.6,22.09,512.8,7.775011317
2022-01-24 14:00,171.04,8.1,3.999,224.6,22.09,496,7.742870077
2022-01-24 15:00,164.03,8.2,3.999,224.6,22.09,493.7,7.425531915
2022-01-24 16:00,158.17,7.8,3.999,224.6,22.09,513.1,7.160253508
2022-01-24 17:00,88.25,7.5,3.999,224.6,22.09,535.1,3.995020371
2022-01-24 18:00,87.64,7,3.999,224.6,22.09,586.3,3.967406066
2022-01-24 19:00,88.31,6.2,3.999,224.6,22.09,683.2,3.997736532
2022-01-24 20:00,91.94,5.5,3.999,224.6,22.09,755.4,4.162064282
2022-01-24 21:00,210,5.2,3.999,224.6,22.09,760.1,9.506564056
2022-01-24 22:00,213.91,5,3.999,224.6,22.09,742.3,9.683567225
2022-01-24 23:00,201.02,4.8,3.999,224.6,22.09,709.1,9.100045269
2022-01-24 0:00,119.13,4.8,4.027,225.25,25.19,700,4.729257642
2022-01-25 1:00,214.45,4.5,4.027,225.25,25.19,693.7,8.513298928
2022-01-25 2:00,213.54,4.3,4.027,225.25,25.19,651.2,8.477173482
2022-01-25 3:00,216.16,4,4.027,225.25,25.19,625.5,8.581183009
2022-01-25 4:00,211.22,4.1,4.027,225.25,25.19,608.1,8.385073442
2022-01-25 5:00,214.64,2.9,4.027,225.25,25.19,602.6,8.520841604
2022-01-25 6:00,205.05,2.3,4.027,225.25,25.19,606.8,8.140134974
2022-01-25 7:00,104.31,2.1,4.027,225.25,25.19,616.6,4.14092894
2022-01-25 8:00,214.92,2.1,4.027,225.25,25.19,647.1,8.531957126
2022-01-25 9:00,213.15,2,4.027,225.25,25.19,686.5,8.461691147
2022-01-25 10:00,222.02,1.9,4.027,225.25,25.19,731.3,8.813815006
2022-01-25 11:00,219.29,1.9,4.027,225.25,25.19,700,8.705438666
2022-01-25 12:00,221.38,2.2,4.027,225.25,25.19,661.4,8.788408098
2022-01-25 13:00,205.7,2.3,4.027,225.25,25.19,624.6,8.165938865
2022-01-25 14:00,186.05,2.5,4.027,225.25,25.19,576,7.385867408
2022-01-25 15:00,220.26,3.4,4.027,225.25,25.19,610.9,8.74394601
2022-01-25 16:00,221.15,3.9,4.027,225.25,25.19,597.4,8.779277491
2022-01-25 17:00,220.91,4.1,4.027,225.25,25.19,618.1,8.769749901
2022-01-25 18:00,217.6,4.5,4.027,225.25,25.19,655.7,8.638348551
2022-01-25 19:00,218.7,3.8,4.027,225.25,25.19,716.7,8.682016673
2022-01-25 20:00,204.01,3.5,4.027,225.25,25.19,762.7,8.09884875
2022-01-25 21:00,198.07,3.2,4.027,225.25,25.19,756.1,7.863040889
2022-01-25 22:00,219.42,2.6,4.027,225.25,25.19,737.2,8.710599444
2022-01-25 23:00,192.73,2.6,4.027,225.25,25.19,709.3,7.651052005
2022-01-25 0:00,88.17,2.3,4.053,227.3,26.005,688.5,3.390501827
2022-01-26 1:00,89.69,2,4.053,227.3,26.005,678.7,3.448952125
2022-01-26 2:00,162.82,1.3,4.053,227.3,26.005,636.6,6.261103634
2022-01-26 3:00,166.72,0.4,4.053,227.3,26.005,607.4,6.411074793
2022-01-26 4:00,166.88,-0.2,4.053,227.3,26.005,588.9,6.417227456
2022-01-26 5:00,176.71,-0.5,4.053,227.3,26.005,578.8,6.795231686
2022-01-26 6:00,170.75,-1.1,4.053,227.3,26.005,583.5,6.566044991
2022-01-26 7:00,155.72,-1.3,4.053,227.3,26.005,601.1,5.988079216
2022-01-26 8:00,108.94,-1.8,4.053,227.3,26.005,627.1,4.189194386
2022-01-26 9:00,162.72,-1.8,4.053,227.3,26.005,666.4,6.25725822
2022-01-26 10:00,165.22,-1.2,4.053,227.3,26.005,740.1,6.353393578
2022-01-26 11:00,170.46,0.7,4.053,227.3,26.005,795.9,6.55489329
2022-01-26 12:00,167.33,2.2,4.053,227.3,26.005,778.3,6.434531821
2022-01-26 13:00,170.3,3.8,4.053,227.3,26.005,734.7,6.548740627
2022-01-26 14:00,158.41,4.8,4.053,227.3,26.005,703.1,6.091520861
2022-01-26 15:00,122.93,5.9,4.053,227.3,26.005,721.8,4.727167852
2022-01-26 16:00,170.77,6.5,4.053,227.3,26.005,733,6.566814074
2022-01-26 17:00,168.71,5.9,4.053,227.3,26.005,744.2,6.487598539
2022-01-26 18:00,171.34,4.8,4.053,227.3,26.005,741.9,6.588732936
2022-01-26 19:00,167.31,3.2,4.053,227.3,26.005,783.1,6.433762738
2022-01-26 20:00,165,2.2,4.053,227.3,26.005,825.8,6.344933667
2022-01-26 21:00,160.01,1.4,4.053,227.3,26.005,821.8,6.153047491
2022-01-26 22:00,122.74,0.7,4.053,227.3,26.005,797.4,4.719861565
2022-01-26 23:00,170.05,0.2,4.053,227.3,26.005,761.3,6.539127091
2022-01-26 0:00,168.68,-0.6,4.277,227.8,25.825,746.8,6.531655373
2022-01-27 1:00,169.08,-1.2,4.277,227.8,25.825,743.2,6.54714424
2022-01-27 2:00,171.04,-1.6,4.277,227.8,25.825,709.6,6.62303969
2022-01-27 3:00,163.07,-2,4.277,227.8,25.825,683.8,6.314424008
2022-01-27 4:00,157.06,-2.5,4.277,227.8,25.825,665.1,6.081703775
2022-01-27 5:00,87.37,-2.7,4.277,227.8,25.825,659.6,3.383155857
2022-01-27 6:00,84.06,-3.6,4.277,227.8,25.825,666.1,3.254985479
2022-01-27 7:00,80.92,-4.3,4.277,227.8,25.825,685.8,3.13339787
2022-01-27 8:00,91.94,-4.5,4.277,227.8,25.825,717.4,3.560116167
2022-01-27 9:00,209.21,-4.6,4.277,227.8,25.825,764.2,8.10106486
2022-01-27 10:00,210.3,-3.9,4.277,227.8,25.825,751.8,8.143272023
2022-01-27 11:00,205.15,-1.5,4.277,227.8,25.825,660.8,7.943852856
2022-01-27 12:00,115.33,1.1,4.277,227.8,25.825,619.1,4.465827686
2022-01-27 13:00,211.03,1.5,4.277,227.8,25.825,585.2,8.171539206
2022-01-27 14:00,213.54,1.9,4.277,227.8,25.825,546.8,8.268731849
2022-01-27 15:00,207.89,2.8,4.277,227.8,25.825,555.3,8.049951597
2022-01-27 16:00,211.15,3.4,4.277,227.8,25.825,562,8.176185866
2022-01-27 17:00,210.1,3.8,4.277,227.8,25.825,586.7,8.13552759
2022-01-27 18:00,205.07,3,4.277,227.8,25.825,641.7,7.940755082
2022-01-27 19:00,108.44,1.5,4.277,227.8,25.825,752.5,4.199031946
2022-01-27 20:00,214.92,0.5,4.277,227.8,25.825,847.8,8.322168441
2022-01-27 21:00,210.72,-0.2,4.277,227.8,25.825,863.9,8.159535334
2022-01-27 22:00,215.11,-1,4.277,227.8,25.825,843.9,8.329525653
2022-01-27 23:00,219.29,-2.1,4.277,227.8,25.825,825.5,8.491384318
2022-01-27 0:00,218.39,-2.8,4.283,227.6,25.275,802.7,8.640553907
2022-01-28 1:00,206.98,-3.4,4.283,227.6,25.275,776.7,8.189119683
2022-01-28 2:00,119.65,-4,4.283,227.6,25.275,725.9,4.733926805
2022-01-28 3:00,220.26,-4.3,4.283,227.6,25.275,695.3,8.714540059
2022-01-28 4:00,219.61,-5.1,4.283,227.6,25.275,673.6,8.688822948
2022-01-28 5:00,219.61,-4.7,4.283,227.6,25.275,655.8,8.688822948
2022-01-28 6:00,217.6,-5.2,4.283,227.6,25.275,667.1,8.609297725
2022-01-28 7:00,218.68,-5.2,4.283,227.6,25.275,694.6,8.652027695
2022-01-28 8:00,203.99,-5.6,4.283,227.6,25.275,726.1,8.070820969
2022-01-28 9:00,186.69,-5.8,4.283,227.6,25.275,763.9,7.386350148
2022-01-28 10:00,218.89,-5.2,4.283,227.6,25.275,746.3,8.660336301
2022-01-28 11:00,192.94,-3.4,4.283,227.6,25.275,678.6,7.633630069
2022-01-28 12:00,87.44,-1.8,4.283,227.6,25.275,664.4,3.459545005
2022-01-28 13:00,89.69,-0.5,4.283,227.6,25.275,652.2,3.548565776
2022-01-28 14:00,162.82,0.2,4.283,227.6,25.275,650.1,6.441938675
2022-01-28 15:00,166.72,1.9,4.283,227.6,25.275,695.9,6.596241345
2022-01-28 16:00,166.86,1.7,4.283,227.6,25.275,704.1,6.601780415
2022-01-28 17:00,162.25,1.5,4.283,227.6,25.275,714,6.419386746
2022-01-28 18:00,170.62,0.9,4.283,227.6,25.275,768.5,6.750544016
2022-01-28 19:00,113.74,-0.6,4.283,227.6,25.275,856.5,4.500098912
2022-01-28 20:00,87.37,-1.3,4.283,227.6,25.275,911.6,3.45677547
2022-01-28 21:00,162.89,-1.7,4.283,227.6,25.275,903.5,6.44470821
2022-01-28 22:00,161.98,-2.1,4.283,227.6,25.275,884.3,6.408704253
2022-01-28 23:00,164.32,-3,4.283,227.6,25.275,858,6.501285856
2022-01-28 0:00,168.47,-3.6,4.639,227.65,26.81,838.3,6.28384931
2022-01-29 1:00,167.29,-4.7,4.639,227.65,26.81,832.7,6.239835882
2022-01-29 2:00,157.95,-5.1,4.639,227.65,26.81,795.2,5.891458411
2022-01-29 3:00,91.85,-5.7,4.639,227.65,26.81,759.4,3.425960463
2022-01-29 4:00,167.41,-6,4.639,227.65,26.81,741.3,6.244311824
2022-01-29 5:00,168.74,-6.6,4.639,227.65,26.81,736.2,6.293920179
2022-01-29 6:00,170.8,-6.8,4.639,227.65,26.81,737.7,6.37075718
2022-01-29 7:00,167.74,-6.9,4.639,227.65,26.81,757,6.256620664
2022-01-29 8:00,163.09,-7,4.639,227.65,26.81,788.3,6.083177919
2022-01-29 9:00,158.39,-7,4.639,227.65,26.81,834.2,5.907870198
2022-01-29 10:00,111.28,-6.1,4.639,227.65,26.81,882.4,4.150690041
2022-01-29 11:00,162.83,-4.5,4.639,227.65,26.81,872.2,6.073480045
2022-01-29 12:00,172.15,-3.6,4.639,227.65,26.81,815.8,6.421111526
2022-01-29 13:00,170.79,-1.9,4.639,227.65,26.81,750,6.370384185
2022-01-29 14:00,170.91,-0.6,4.639,227.65,26.81,695.1,6.374860127
2022-01-29 15:00,163.07,-0.3,4.639,227.65,26.81,678,6.082431928
2022-01-29 16:00,121.83,0.1,4.639,227.65,26.81,677.4,4.544199925
2022-01-29 17:00,87.37,0.2,4.639,227.65,26.81,689.7,3.258858635
2022-01-29 18:00,81.14,0.5,4.639,227.65,26.81,742.5,3.026482656
2022-01-29 19:00,78.62,-0.9,4.639,227.65,26.81,857,2.932487878
2022-01-29 20:00,90.53,-1.6,4.639,227.65,26.81,924.5,3.376725103
2022-01-29 21:00,206.45,-2.3,4.639,227.65,26.81,932.4,7.700484894
2022-01-29 22:00,209.36,-2.7,4.639,227.65,26.81,910.2,7.809026483
2022-01-29 23:00,205.37,-3.4,4.639,227.65,26.81,875.7,7.660201417
2022-01-29 0:00,106.93,-4.1,4.639,227.65,26.81,858.8,3.98843715
2022-01-30 1:00,211.03,-4.6,4.639,227.65,26.81,855.2,7.871316673
2022-01-30 2:00,211.65,-5.1,4.639,227.65,26.81,815,7.894442372
2022-01-30 3:00,209.11,-6.2,4.639,227.65,26.81,780.7,7.799701604
2022-01-30 4:00,210.77,-6.6,4.639,227.65,26.81,759.5,7.861618799
2022-01-30 5:00,210.82,-6.9,4.639,227.65,26.81,744.5,7.863483775
2022-01-30 6:00,186.66,-7.4,4.639,227.65,26.81,741.6,6.96232749
2022-01-30 7:00,91.53,-7.7,4.639,227.65,26.81,749.8,3.414024618
2022-01-30 8:00,208.05,-7.8,4.639,227.65,26.81,768.1,7.760164118
